system:index,District,History,Latitude,Longitude,Material_Involved,Movement_Type,NH_SH_Location,SlNo,Slide_Name,Slide_No,State,slope_deg,.geo
000000000000000023b9,Aizawl,2019,23.73041667,92.75552778,Compacted Debris,Debris flow,,22875,"Beraw Tlang, Zemabawk, Aizawl",MIZ/AZL/2022/6,Mizoram,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063,Cachar,2019,25.020000457763672,92.5199966430664,Debris,Slide,Karbi houses(Bhamai river side),79,Bhamai slide-1,AS/CHR/83C12/2020/1,Assam,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000064,Cachar,2019,25.020000457763672,92.5199966430664,Debris,Slide,Karbi Houses (Bhamai river side),80,Bhamai slide-2,AS/CHR/83C12/2020/2,Assam,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f,Cachar,2019,24.639999389648438,92.9800033569336,Debris,Slide,Bhuban Nagar,29,Bhuban Nagar slide,AS/CHR/83D14/2020/1,Assam,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d,Cachar,2019,24.6200008392334,92.83999633789062,Debris,Slide,Panibara,27,Panibara slide,AS/CHR/83D14/2020/7,Assam,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000307,Jorhat,2019,26.559999465942383,94.36000061035156,Debris,Slide,Mariani-Chanki Rd,562,,AS/JOR/83J06/2020/3,Assam,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000220,Kamrup (Rural),2019,25.950000762939453,91.27999877929688,Debris,Slide,Boko-Baghmara road,396,Khaksi Sikrabura slide,AS/KAM/78O5/2020/1,Assam,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001482,West Garo Hills,2019,25.5,90.22000122070312,Debris,Slide,"NH-217,Tura Dalu Road, Tura",20092,Tura-Dalu road slide no2,MG/WGH/78K03/2020/2,Meghalaya,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001483,West Garo Hills,2019,25.5,90.22000122070312,Debris,Slide,"NH-217,Tura Dalu Road, Tura",20093,Tura-Dalu road slide no 3,MG/WGH/78K03/2020/3,Meghalaya,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001553,West Garo Hills,2019,25.610000610351562,90.29000091552734,Debris,Slide,"NH-217,Paikan-Tura Dalu Road",20264,Rongram-Jengjal road slide 1,MG/WGH/78K06/2020/1,Meghalaya,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001555,West Garo Hills,2019,25.610000610351562,90.29000091552734,Debris,Slide,"NH-217,Paikan-Tura Dalu Road",20266,Rongram-Jengjal road slide 4,MG/WGH/78K06/2020/4,Meghalaya,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000022b2,Kolasib,2019,24.34000015258789,92.73999786376953,Debris,Slide,Serlui B -Bilkkhawtlir road sectin,22659,Serlui B -Bilkkhawtlir slide,MZ/KOL/83D11/2020/1,Mizoram,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000224f,Mamit,2019,24.170000076293945,92.5199966430664,Debris,Slide,Bairabi Suarhliap road section,22570,Bairabi Suarhliap slide,MZ/KOL/83D12/2020/4,Mizoram,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000229d,Kolasib,2019,24.260000228881836,92.80999755859375,Debris,Slide,N. Hlimen-Saipum road section,22639,N. Hlimen slide 1,MZ/KOL/83D15/2020/16,Mizoram,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000229e,Kolasib,2019,24.260000228881836,92.80999755859375,Debris,Flow,N. Hlimen-Saipum road section,22640,N. Hlimen slide 2,MZ/KOL/83D15/2020/17,Mizoram,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000022a2,Kolasib,2019,24.270000457763672,92.80999755859375,Debris,Slide,N. Hlimen-Saipum road section,22644,N. Hlimen slide 3,MZ/KOL/83D15/2020/18,Mizoram,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000022a5,Kolasib,2019,24.280000686645508,92.80999755859375,Debris,Slide,N. Hlimen-Saipum road section,22647,N. Hlimen slide 4,MZ/KOL/83D15/2020/19,Mizoram,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000022ad,Kolasib,2019,24.31999969482422,92.83999633789062,Debris,Slide,N. Hlimen-Saipum road section,22654,N. Hlimen slide 6,MZ/KOL/83D15/2020/21,Mizoram,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000022b9,Kolasib,2019,24.34000015258789,92.83999633789062,Debris,Slide,N. Hlimen-Saipum road section,22666,N. Hlimen slide 13,MZ/KOL/83D15/2020/28,Mizoram,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000022f1,Kolasib,2019,24.399999618530273,92.80000305175781,Debris,Slide,South of Saiphai village,22694,South of Saiphai slide,MZ/KOL/83D15/2020/44,Mizoram,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001875,Lawngtlai,2019,22.540000915527344,92.69000244140625,Debris,Slide,Mualbu L to Chawngtelui road,20942,Mualbu L to Chawngtelui road slide 1,MZ/LAW/84B10/2020/11,Mizoram,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001866,Lawngtlai,2019,22.530000686645508,92.69999694824219,Debris,Slide,Mualbu L to Chawngtelui road,20929,Mualbu L to Chawngtelui road slide 2,MZ/LAW/84B10/2020/12,Mizoram,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000185d,Lawngtlai,2019,22.520000457763672,92.72000122070312,Debris,Fall,Diltlang to Chawngtelui road,20921,Diltlang to Chawngtelui road slide,MZ/LAW/84B10/2020/15,Mizoram,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000185e,Lawngtlai,2019,22.520000457763672,92.72000122070312,Debris,Slide,Chawngtelui to Diltlang road,20922,Chawngtelui to Diltlang road slide,MZ/LAW/84B10/2020/16,Mizoram,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000188f,Lawngtlai,2019,22.610000610351562,92.63999938964844,Debris,Slide,Kamlanagar IV,20966,Kamlanagar IV slide,MZ/LAW/84B10/2020/18,Mizoram,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001876,Lawngtlai,2019,22.540000915527344,92.68000030517578,Debris,Slide,Mualbu to Diltlang S road,20943,Mualbu to Diltlang S road slide,MZ/LAW/84B10/2020/20,Mizoram,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001849,Lawngtlai,2019,22.5,92.7300033569336,Debris,Slide,Diltlang road,20902,Diltlang road slide,MZ/LAW/84B10/2020/22,Mizoram,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000189a,Lawngtlai,2019,22.639999389648438,92.61000061035156,Debris,Slide,Saizawh W to Ngharum road,20977,Saizawh W to Ngharum road slide 1,MZ/LAW/84B10/2020/28,Mizoram,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000189e,Lawngtlai,2019,22.649999618530273,92.61000061035156,Debris,Slide,Saizawh W to Ngharum road,20981,Saizawh W to Ngharum road slide 2,MZ/LAW/84B10/2020/29,Mizoram,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018b7,Lawngtlai,2019,22.68000030517578,92.58999633789062,Debris,Slide,Montola,21006,Montola slide 1,MZ/LAW/84B10/2020/30,Mizoram,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018ba,Lawngtlai,2019,22.68000030517578,92.58000183105469,Debris,Slide,Montola to Borapansury road,21009,Montola to Borapansury slide,MZ/LAW/84B10/2020/33,Mizoram,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018bb,Lawngtlai,2019,22.68000030517578,92.58000183105469,Debris,Slide,Ngharum to Buisek road,21010,Ngharum to Buisek road slide,MZ/LAW/84B10/2020/34,Mizoram,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018bc,Lawngtlai,2019,22.68000030517578,92.56999969482422,Debris,Slide,Montola to Buisek road,21011,Montola to Buisek slide,MZ/LAW/84B10/2020/35,Mizoram,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001889,Lawngtlai,2019,22.610000610351562,92.66000366210938,Debris,Slide,Outside Chawngte P,20960,Chawngte P slide 1,MZ/LAW/84B10/2020/4,Mizoram,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000188d,Lawngtlai,2019,22.610000610351562,92.66999816894531,Debris,Slide,Chawngte P to Hmunlai road,20964,Chawngte P to Hmunlai road slide 3,MZ/LAW/84B10/2020/8,Mizoram,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017bb,Lawngtlai,2019,22.329999923706055,92.73999786376953,Debris,Slide,Bungtlang S to Sekulhkai road,20777,Bungtlang S to Sekulhkai road slide 5,MZ/LAW/84B11/2020/10,Mizoram,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017b3,Lawngtlai,2019,22.31999969482422,92.7300033569336,Debris,Slide,Sekulhkai to M Kawnpui road,20769,Sekulhkai to M Kawnpui road slide 2,MZ/LAW/84B11/2020/12,Mizoram,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017bd,Lawngtlai,2019,22.329999923706055,92.7300033569336,Debris,Slide,Sekulhkai to M Kawnpui road,20779,Sekulhkai to M Kawnpui road slide 3,MZ/LAW/84B11/2020/13,Mizoram,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017bf,Lawngtlai,2019,22.329999923706055,92.72000122070312,Debris,Slide,Sekulhkai to M Kawnpui road,20781,Sekulhkai to M Kawnpui road slide 4,MZ/LAW/84B11/2020/15,Mizoram,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017c6,Lawngtlai,2019,22.34000015258789,92.70999908447266,Debris,Slide,M Kawnpui,20788,M Kawnpui slide,MZ/LAW/84B11/2020/16,Mizoram,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017c7,Lawngtlai,2019,22.34000015258789,92.68000030517578,Debris,Slide,M Kawnpui to Saibawh road,20789,M Kawnpui to Saibawh road slide 1,MZ/LAW/84B11/2020/17,Mizoram,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017c8,Lawngtlai,2019,22.34000015258789,92.69000244140625,Debris,Slide,M Kawnpui to Saibawh road,20790,M Kawnpui to Saibawh road slide 2,MZ/LAW/84B11/2020/18,Mizoram,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017c0,Lawngtlai,2019,22.329999923706055,92.69000244140625,Debris,Slide,M Kawnpui to Saibawh road,20782,M Kawnpui to Saibawh road slide 3,MZ/LAW/84B11/2020/19,Mizoram,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017c1,Lawngtlai,2019,22.329999923706055,92.69000244140625,Debris,Slide,M Kawnpui to Saibawh road,20783,M Kawnpui to Saibawh road slide 4,MZ/LAW/84B11/2020/20,Mizoram,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017d5,Lawngtlai,2019,22.350000381469727,92.66000366210938,Debris,Fall,M Kawnpui to Saibawh road,20801,M Kawnpui to Saibawh road slide 5,MZ/LAW/84B11/2020/21,Mizoram,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017c9,Lawngtlai,2019,22.34000015258789,92.73999786376953,Debris,Slide,M Kawnpui to Saibawh road,20791,M Kawnpui to Saibawh road slide 6,MZ/LAW/84B11/2020/22,Mizoram,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017ca,Lawngtlai,2019,22.34000015258789,92.73999786376953,Debris,Slide,M Kawnpui to Saibawh road,20792,M Kawnpui to Saibawh road slide 7,MZ/LAW/84B11/2020/23,Mizoram,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017d6,Lawngtlai,2019,22.350000381469727,92.73999786376953,Debris,Slide,M Kawnpui to Saibawh road,20802,M Kawnpui to Saibawh road slide 8,MZ/LAW/84B11/2020/24,Mizoram,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017d8,Lawngtlai,2019,22.350000381469727,92.73999786376953,Debris,Slide,Saikhawthlir road,20804,Saikhawthlir road slide,MZ/LAW/84B11/2020/27,Mizoram,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017c2,Lawngtlai,2019,22.329999923706055,92.62999725341797,Debris,Slide,Vaseikai to Parva road,20784,Vaseikai to Parva road slide 1,MZ/LAW/84B11/2020/28,Mizoram,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017b0,Lawngtlai,2019,22.309999465942383,92.62999725341797,Debris,Slide,Vaseikai to Parva road,20766,Vaseikai to Parva road slide 2,MZ/LAW/84B11/2020/29,Mizoram,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001808,Lawngtlai,2019,22.43000030517578,92.75,Debris,Fall,Hmunnuam to Diltland road,20846,Hmunnuam to Diltland road slide,MZ/LAW/84B11/2020/3,Mizoram,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017b1,Lawngtlai,2019,22.309999465942383,92.62999725341797,Debris,Slide,Vaseikai to Parva road,20767,Vaseikai to Parva road slide 3,MZ/LAW/84B11/2020/30,Mizoram,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017a9,Lawngtlai,2019,22.290000915527344,92.62999725341797,Debris,Slide,Vaseikai to Parva road,20759,Vaseikai to Parva road slide 4,MZ/LAW/84B11/2020/31,Mizoram,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017a4,Lawngtlai,2019,22.280000686645508,92.62999725341797,Debris,Slide,Guisury village,20754,Guisury village slide,MZ/LAW/84B11/2020/33,Mizoram,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000179f,Lawngtlai,2019,22.270000457763672,92.62999725341797,Debris,Slide,Guisury to Damdep II road,20749,Guisury to Damdep II road slide 1,MZ/LAW/84B11/2020/34,Mizoram,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001798,Lawngtlai,2019,22.260000228881836,92.62999725341797,Debris,Slide,Guisury to Damdep II road,20742,Guisury to Damdep II road slide 2,MZ/LAW/84B11/2020/35,Mizoram,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001799,Lawngtlai,2019,22.260000228881836,92.62999725341797,Debris,Slide,Guisury to Damdep II road,20743,Guisury to Damdep II road slide 3,MZ/LAW/84B11/2020/36,Mizoram,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001792,Lawngtlai,2019,22.25,92.62999725341797,Debris,Slide,Guisury to Damdep II road,20736,Guisury to Damdep II road slide 4,MZ/LAW/84B11/2020/37,Mizoram,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017a0,Lawngtlai,2019,22.270000457763672,92.68000030517578,Debris,Slide,Chikhurlui to Vathuampui road,20750,Chikhurlui to Vathuampui road slide 1,MZ/LAW/84B11/2020/38,Mizoram,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017d9,Lawngtlai,2019,22.350000381469727,92.6500015258789,Debris,Slide,Vaseikai to Fangfarlui,20805,Vaseikai to Fangfarlui slide,MZ/LAW/84B11/2020/40,Mizoram,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017cc,Lawngtlai,2019,22.34000015258789,92.6500015258789,Debris,Slide,Fangfarlui river,20794,Fangfarlui slide 3,MZ/LAW/84B11/2020/41,Mizoram,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017c3,Lawngtlai,2019,22.329999923706055,92.6500015258789,Debris,Slide,Fangfarlui,20785,Fangfarlui slide 2,MZ/LAW/84B11/2020/42,Mizoram,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017e2,Lawngtlai,2019,22.3700008392334,92.62999725341797,Debris,Slide,Outside Chiminisora,20813,Chiminisora slide,MZ/LAW/84B11/2020/43,Mizoram,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017ee,Lawngtlai,2019,22.389999389648438,92.61000061035156,Debris,Slide,Vaseitlang II,20825,Vaseitlang II slide,MZ/LAW/84B11/2020/44,Mizoram,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017ef,Lawngtlai,2019,22.389999389648438,92.58999633789062,Debris,Slide,Rangkashya road,20826,Rangkashya road slide 1,MZ/LAW/84B11/2020/45,Mizoram,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017e5,Lawngtlai,2019,22.3799991607666,92.58999633789062,Debris,Slide,Rangkashya road,20816,Rangkashya road slide 2,MZ/LAW/84B11/2020/46,Mizoram,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017e6,Lawngtlai,2019,22.3799991607666,92.58999633789062,Debris,Slide,Rangkashya road,20817,Rangkashya road slide 3,MZ/LAW/84B11/2020/47,Mizoram,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001800,Lawngtlai,2019,22.40999984741211,92.5999984741211,Debris,Slide,Rangkashya road,20838,Rangkashya road slide 4,MZ/LAW/84B11/2020/48,Mizoram,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017dc,Lawngtlai,2019,22.360000610351562,92.61000061035156,Debris,Slide,Charluitlang road,20808,Charluitlang road slide,MZ/LAW/84B11/2020/49,Mizoram,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017b9,Lawngtlai,2019,22.329999923706055,92.75,Debris,Slide,Bungtlang S to Sekulhkai road,20775,Bungtlang S to Sekulhkai road slide 1,MZ/LAW/84B11/2020/6,Mizoram,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000179b,Lawngtlai,2019,22.260000228881836,92.68000030517578,Debris,Slide,Chikhurlui to Vathuampui road,20745,Chikhurlui to Vathuampui road slide 3,MZ/LAW/84B11/2020/64,Mizoram,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017c4,Lawngtlai,2019,22.34000015258789,92.75,Debris,Slide,Bungtlang S to Sekulhkai road,20786,Bungtlang S to Sekulhkai road slide 2,MZ/LAW/84B11/2020/7,Mizoram,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017c5,Lawngtlai,2019,22.34000015258789,92.73999786376953,Debris,Slide,Bungtlang S to Sekulhkai road,20787,Bungtlang S to Sekulhkai road slide 3,MZ/LAW/84B11/2020/8,Mizoram,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001776,Lawngtlai,2019,22.209999084472656,92.61000061035156,Debris,Slide,N. Fulisora road,20716,N. Fulisora road slide 2,MZ/LAW/84B12/2020/11,Mizoram,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001793,Lawngtlai,2019,22.25,92.62999725341797,Debris,Slide,Damdep II road,20737,Damdep II road slide,MZ/LAW/84B12/2020/2,Mizoram,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001766,Lawngtlai,2019,22.18000030517578,92.61000061035156,Debris,Slide,Chhippui village,20700,Chhippui village slide 9,MZ/LAW/84B12/2020/21,Mizoram,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001757,Lawngtlai,2019,22.15999984741211,92.62000274658203,Debris,Slide,Chhippui to Parva road,20685,Chhippui to Parva road slide 4,MZ/LAW/84B12/2020/24,Mizoram,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000174b,Lawngtlai,2019,22.149999618530273,92.62000274658203,Debris,Slide,Chhippui to Parva road,20674,Chhippui to Parva road slide 9,MZ/LAW/84B12/2020/29,Mizoram,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000178e,Lawngtlai,2019,22.239999771118164,92.62000274658203,Debris,Slide,Damdep I,20732,Damdep I slide,MZ/LAW/84B12/2020/3,Mizoram,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000173c,Lawngtlai,2019,22.059999465942383,92.66000366210938,Debris,Slide,Bhandukbandasora,20659,Bhandukbandasora slide,MZ/LAW/84B12/2020/31,Mizoram,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000173d,Lawngtlai,2019,22.079999923706055,92.6500015258789,Debris,Slide,Parva I to Parva II road,20660,Parva I to Parva II road slide,MZ/LAW/84B12/2020/32,Mizoram,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000174c,Lawngtlai,2019,22.149999618530273,92.62999725341797,Debris,Slide,Parva I to Devasora road,20675,Parva I to Devasora road slide,MZ/LAW/84B12/2020/33,Mizoram,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000178f,Lawngtlai,2019,22.239999771118164,92.68000030517578,Debris,Slide,Chikhurlui to Vathuampui road,20733,Chikhurlui to Vathuampui road slide 4,MZ/LAW/84B12/2020/34,Mizoram,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000176f,Lawngtlai,2019,22.190000534057617,92.69000244140625,Debris,Slide,Tuichawngtlang,20709,Tuichawngtlang slide,MZ/LAW/84B12/2020/35,Mizoram,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001794,Lawngtlai,2019,22.25,92.62000274658203,Debris,Slide,Bifurcation from Damdep II,20738,Bifurcation from Damdep II slide 1,MZ/LAW/84B12/2020/36,Mizoram,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001795,Lawngtlai,2019,22.25,92.62000274658203,Debris,Slide,Bifurcation from Damdep II,20739,Bifurcation from Damdep II slide 2,MZ/LAW/84B12/2020/37,Mizoram,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001790,Lawngtlai,2019,22.239999771118164,92.5999984741211,Debris,Slide,India Bangladesh Fencing road,20734,India Bangladesh Fencing road slide 4,MZ/LAW/84B12/2020/41,Mizoram,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001983,Lunglei,2019,22.889999389648438,92.45999908447266,Debris,Slide,North of Bindasora village,21173,North of Bindasora village slide 2,MZ/LUN/84B05/2020/28,Mizoram,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001897,Lunglei,2019,22.6299991607666,92.66000366210938,Debris,Slide,Outside Chawngte P,20974,Chawngte P slide 3,MZ/LUN/84B10/2020/46,Mizoram,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001898,Lunglei,2019,22.6299991607666,92.66000366210938,Debris,Slide,Outside Chawngte P,20975,Chawngte P slide 4,MZ/LUN/84B10/2020/47,Mizoram,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001899,Lunglei,2019,22.6299991607666,92.66000366210938,Debris,Slide,Chawngte P to Ruallalung road,20976,Chawngte P to Ruallalung road slide 1,MZ/LUN/84B10/2020/48,Mizoram,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018c8,Lunglei,2019,22.700000762939453,92.66000366210938,Debris,Fall,Ruallalung to S Lungrang road,21023,Ruallalung to S Lungrang road slide 1,MZ/LUN/84B10/2020/64,Mizoram,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018c9,Lunglei,2019,22.700000762939453,92.66000366210938,Debris,Fall,Ruallalung to S Lungrang road,21024,Ruallalung to S Lungrang road slide 2,MZ/LUN/84B10/2020/65,Mizoram,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018ca,Lunglei,2019,22.700000762939453,92.66000366210938,Debris,Slide,Ruallalung to S Lungrang road,21025,Ruallalung to S Lungrang road slide 3,MZ/LUN/84B10/2020/66,Mizoram,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018d1,Lunglei,2019,22.709999084472656,92.66000366210938,Debris,Slide,Ruallalung to S Lungrang road,21031,Ruallalung to S Lungrang road slide 4,MZ/LUN/84B10/2020/67,Mizoram,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018d4,Lunglei,2019,22.729999542236328,92.6500015258789,Debris,Slide,S Lungrang,21034,S Lungrang slide,MZ/LUN/84B10/2020/69,Mizoram,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018d5,Lunglei,2019,22.729999542236328,92.6500015258789,Debris,Slide,S Lungrang to Lalnutui road,21035,S Lungrang to Lalnutui road slide 1,MZ/LUN/84B10/2020/70,Mizoram,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018d6,Lunglei,2019,22.729999542236328,92.6500015258789,Debris,Slide,S Lungrang to Lalnutui road,21036,S Lungrang to Lalnutui road slide 2,MZ/LUN/84B10/2020/71,Mizoram,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018b4,Lunglei,2019,22.670000076293945,92.69000244140625,Debris,Slide,Ruallalung to Zehtet road,21003,Ruallalung to Zehtet road slide 3,MZ/LUN/84B10/2020/77,Mizoram,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018af,Lunglei,2019,22.65999984741211,92.70999908447266,Debris,Flow,Zehtet to Mautlang road,20998,Zehtet to Mautlang road slide 1,MZ/LUN/84B10/2020/78,Mizoram,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018a4,Lunglei,2019,22.649999618530273,92.70999908447266,Debris,Slide,Zehtet to Mautlang road,20987,Zehtet to Mautlang road slide 2,MZ/LUN/84B10/2020/79,Mizoram,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018a5,Lunglei,2019,22.649999618530273,92.70999908447266,Debris,Slide,Zehtet to Mautlang road,20988,Zehtet to Mautlang road slide 3,MZ/LUN/84B10/2020/80,Mizoram,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018a6,Lunglei,2019,22.649999618530273,92.70999908447266,Debris,Slide,Zehtet to Mautlang road,20989,Zehtet to Mautlang road slide 4,MZ/LUN/84B10/2020/81,Mizoram,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000228b,Mamit,2019,24.239999771118164,92.36000061035156,Debris,Slide,Luimawi-Thinghlun road section,22623,Luimawi-Thinghlun slide,MZ/MAM/83D08/2020/1,Mizoram,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002226,Mamit,2019,24.09000015258789,92.4000015258789,Debris,Slide,500mt south of Zamuang village,22540,South of Zamuang slide,MZ/MAM/83D08/2020/10,Mizoram,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000214a,Mamit,2019,23.90999984741211,92.44999694824219,Debris,Slide,Mamit-Tuidam old road section,22378,Mamit-Tuidam old road section slide 1,MZ/MAM/84A05/2020/1,Mizoram,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017d1,Saiha,2019,22.34000015258789,93.04000091552734,Debris,Slide,North of Bindasora village,20798,North of Bindasora village slide 1,MZ/SAI/84F03/2020/18,Mizoram,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002c7e,Dimapur,2019,25.760000228881836,93.94999694824219,Debris,Slide,NH-29,24737,,NA/DIM/83G13/2020/10,Nagaland,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002cab,Dimapur,2019,25.780000686645508,93.93000030517578,Debris,Slide,NH-29,24782,,NA/DIM/83G13/2020/26,Nagaland,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002cac,Dimapur,2019,25.780000686645508,93.93000030517578,Debris,Slide,NH-29,24783,,NA/DIM/83G13/2020/27,Nagaland,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
