system:index,District,Latitude,Longitude,SlNo,State,event_date,rainfall_15d_mm,rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,.geo
0000000000000000019e,Kohima,25.660900115966797,94.05359649658205,25922,Nagaland,2024-08-16,152.62999622896314,15.154999695718288,34.36499937810004,48.794998987577856,"{""type"":""Point"",""coordinates"":[94.05359649658205,25.6609001159668]}"
00000000000000000252,Kohima,25.74696922302246,93.9816665649414,24708,Nagaland,2013-09-01,128.5099969971925,18.474999668076634,22.684999628923833,64.21999877225608,"{""type"":""Point"",""coordinates"":[93.9816665649414,25.746969223022457]}"
00000000000000000266,Kohima,25.686250686645508,94.04297222,25936,Nagaland,2025-07-18,184.20999565627426,0.9149999804794788,15.939999573864043,33.70999911241233,"{""type"":""Point"",""coordinates"":[94.04297222,25.686250686645508]}"
00000000000000000267,Kohima,25.71711111,94.08561111,25798,Nagaland,2017-10-22,135.01999708637595,70.10499846749008,93.64999796077609,97.17499790992588,"{""type"":""Point"",""coordinates"":[94.08561111,25.717111109999998]}"
0000000000000000026b,Kohima,25.712031,94.089791,25799,Nagaland,2022-09-05,80.83349808584899,25.53999939188361,27.91499936208129,33.25349924527109,"{""type"":""Point"",""coordinates"":[94.08979100000002,25.712031000000003]}"
0000000000000000026c,Kohima,25.7179491,94.0917724,25801,Nagaland,2022-09-21,131.32999638374895,10.76999983843416,14.19999974872917,39.63999913819134,"{""type"":""Point"",""coordinates"":[94.09177240000001,25.7179491]}"
00000000000000000274,Kohima,25.73424911499023,94.00119444,25934,Nagaland,2015-07-08,53.25149857997894,9.029999756254256,24.2349992711097,29.851499143987894,"{""type"":""Point"",""coordinates"":[94.00119444,25.734249114990227]}"
00000000000000000276,Kohima,25.62509167,94.11405278,25940,Nagaland,2015-07-11,47.279998848214746,4.934999861754477,15.469999561086297,31.634999191388488,"{""type"":""Point"",""coordinates"":[94.11405278,25.62509167]}"
00000000000000000204,Mokokchung,26.45277976989746,94.37525939941406,25923,Nagaland,2025-07-01,269.36499458551407,46.169999218545854,50.329999055713415,72.06999899074435,"{""type"":""Point"",""coordinates"":[94.37525939941406,26.45277976989746]}"
0000000000000000020e,Mokokchung,26.4242282,94.3924136,25789,Nagaland,2025-06-28,269.5499943001196,1.639999970793724,3.389999955892563,78.21999869681895,"{""type"":""Point"",""coordinates"":[94.39241360000001,26.424228200000005]}"
0000000000000000025b,Mokokchung,26.4527822,94.375268,25787,Nagaland,2025-07-01,269.36499458551407,46.169999218545854,50.329999055713415,72.06999899074435,"{""type"":""Point"",""coordinates"":[94.375268,26.4527822]}"
0000000000000000020b,Tseminyu,25.8816564,94.1902346,25784,Nagaland,2025-01-12,0.6699999878183007,0.17999999597668648,0.17999999597668648,0.6649999879300594,"{""type"":""Point"",""coordinates"":[94.1902346,25.881656399999997]}"
00000000000000000246,Tseminyu,25.881650924682617,94.1902313232422,25932,Nagaland,2025-01-12,0.6699999878183007,0.17999999597668648,0.17999999597668648,0.6649999879300594,"{""type"":""Point"",""coordinates"":[94.19023132324222,25.88165092468262]}"
0000000000000000002b,Tuensang,25.899999618530273,94.78916931152344,24968,Nagaland,2009-06-14,177.9934955816716,0.0,0.07000000029802322,16.1999996220693,"{""type"":""Point"",""coordinates"":[94.78916931152344,25.89999961853027]}"
0000000000000000002c,Tuensang,25.886669158935547,94.78639221191406,24950,Nagaland,2009-06-14,177.9934955816716,0.0,0.07000000029802322,16.1999996220693,"{""type"":""Point"",""coordinates"":[94.78639221191406,25.886669158935547]}"
0000000000000000002d,Tuensang,26.34416961669922,94.83332824707033,25487,Nagaland,2009-06-13,143.42649657838047,10.379999694414437,21.174999396316707,101.03499738499522,"{""type"":""Point"",""coordinates"":[94.83332824707034,26.34416961669922]}"
0000000000000000002f,Tuensang,26.22480556,94.81236111,25971,Nagaland,2012-06-26,244.86999442987144,33.279999170452356,47.0549988206476,171.58999604079872,"{""type"":""Point"",""coordinates"":[94.81236111,26.22480556]}"
00000000000000000030,Tuensang,26.26336111,94.81563889,25972,Nagaland,2012-06-23,216.58499514311552,92.02999778930098,128.32499704509974,175.95499612111598,"{""type"":""Point"",""coordinates"":[94.81563889,26.26336111]}"
00000000000000000031,Tuensang,26.18302778,94.81619444,25973,Nagaland,2012-05-18,20.229999425821006,0.1899999938905239,0.6449999772012234,4.1099998280406,"{""type"":""Point"",""coordinates"":[94.81619444,26.183027780000003]}"
0000000000000000018a,Tuensang,26.387779235839844,94.8258285522461,25506,Nagaland,2009-08-13,294.82649455964565,73.39999882504344,122.15999818779528,156.64999717194587,"{""type"":""Point"",""coordinates"":[94.8258285522461,26.387779235839844]}"
0000000000000000018b,Tuensang,26.37639045715332,94.84056091308594,25499,Nagaland,2009-06-13,143.42649657838047,10.379999694414437,21.174999396316707,101.03499738499522,"{""type"":""Point"",""coordinates"":[94.84056091308595,26.37639045715332]}"
00000000000000000240,Tuensang,26.387779235839844,94.8258285522461,25505,Nagaland,2009-07-20,278.77499326784164,10.724999740719795,25.499999328516424,64.15499808453023,"{""type"":""Point"",""coordinates"":[94.8258285522461,26.387779235839844]}"
00000000000000000241,Tuensang,26.360830307006836,94.83999633789062,25490,Nagaland,2009-05-28,83.00499805994332,1.1299999989569187,20.55999938491732,47.06499890610576,"{""type"":""Point"",""coordinates"":[94.83999633789062,26.360830307006832]}"
00000000000000000242,Tuensang,23.725778,91.645694,24146,Nagaland,2018-05-04,206.9309960976243,8.889999779872596,46.14599915780127,90.27599862031639,"{""type"":""Point"",""coordinates"":[91.645694,23.725778]}"
00000000000000000186,Wokha,26.111335,94.257114,25796,Nagaland,2024-07-08,280.6049927994609,6.814999811351299,17.36499948427081,131.07499679550529,"{""type"":""Point"",""coordinates"":[94.257114,26.111334999999997]}"
00000000000000000201,Wokha,26.08945083618164,94.264217,25797,Nagaland,2024-07-16,204.07499572914094,7.734999796375632,35.824999114498496,51.61499876808375,"{""type"":""Point"",""coordinates"":[94.26421700000002,26.089450836181644]}"
00000000000000000209,Wokha,26.10694722,94.25328889,25211,Nagaland,2021-09-11,125.75699706282467,1.0799999758601189,26.134999313391745,44.54499879665673,"{""type"":""Point"",""coordinates"":[94.25328889,26.106947220000002]}"
0000000000000000020a,Wokha,26.10694722,94.25328889,25963,Nagaland,2021-09-11,125.75699706282467,1.0799999758601189,26.134999313391745,44.54499879665673,"{""type"":""Point"",""coordinates"":[94.25328889,26.106947220000002]}"
000000000000000001a0,East Sikkim,27.2533846,88.5489504,26745,Sikkim,2021-08-15,191.52599510736763,39.744999141432345,85.97999726328999,104.12999698054045,"{""type"":""Point"",""coordinates"":[88.5489504,27.2533846]}"
000000000000000001a2,East Sikkim,27.27458333,88.55002778,26736,Sikkim,2021-10-12,36.03149898443371,0.0,0.45500000193715096,5.079999923706055,"{""type"":""Point"",""coordinates"":[88.55002778,27.27458333]}"
000000000000000001a3,East Sikkim,27.32320833,88.60986944,26767,Sikkim,2021-10-12,65.68949858564883,0.0,1.534999966621399,11.134999759495258,"{""type"":""Point"",""coordinates"":[88.60986944,27.32320833]}"
000000000000000001a4,East Sikkim,27.32663889,88.61016667,26752,Sikkim,2021-05-25,82.29999802447855,17.369999516755342,23.514999460428953,35.81999925523996,"{""type"":""Point"",""coordinates"":[88.61016667000001,27.326638890000005]}"
000000000000000001a5,East Sikkim,27.37055556,88.61611111,26755,Sikkim,2021-05-29,145.609996734187,36.519999384880066,88.46499799378216,111.97999745421112,"{""type"":""Point"",""coordinates"":[88.61611111,27.37055556]}"
000000000000000001a6,East Sikkim,27.26063889,88.71438889,26816,Sikkim,2012-05-31,65.27999803703278,8.374999740161002,25.204999257810414,31.504999122582376,"{""type"":""Point"",""coordinates"":[88.71438889,27.260638890000003]}"
000000000000000001a7,East Sikkim,27.26616667,88.72697222,26817,Sikkim,2012-05-31,65.27999803703278,8.374999740161002,25.204999257810414,31.504999122582376,"{""type"":""Point"",""coordinates"":[88.72697222,27.26616667]}"
000000000000000001a8,East Sikkim,27.26544444,88.72252778,26818,Sikkim,2012-05-31,65.27999803703278,8.374999740161002,25.204999257810414,31.504999122582376,"{""type"":""Point"",""coordinates"":[88.72252778,27.26544444]}"
000000000000000001af,East Sikkim,27.332080841064453,88.50901794433594,26714,Sikkim,2015-07-04,227.9254955658689,15.679999506101012,30.16049919836223,116.0204972885549,"{""type"":""Point"",""coordinates"":[88.50901794433594,27.332080841064453]}"
000000000000000001ba,East Sikkim,27.3699335,88.4859279,26740,Sikkim,2021-08-16,204.0809948882088,43.88999891281128,79.73499789275229,115.38499700464308,"{""type"":""Point"",""coordinates"":[88.4859279,27.369933500000002]}"
00000000000000000247,East Sikkim,27.32888889,88.60777778,26763,Sikkim,2021-05-11,144.956496858038,9.074999751523137,22.434999519959092,61.68499841913581,"{""type"":""Point"",""coordinates"":[88.60777778,27.32888889]}"
00000000000000000248,East Sikkim,27.25066667,88.53144444,26795,Sikkim,2022-05-05,90.64149771537632,5.894999846816063,14.364999696612358,74.88149827998132,"{""type"":""Point"",""coordinates"":[88.53144444,27.250666669999998]}"
0000000000000000024a,East Sikkim,27.37441667,88.54505556,26819,Sikkim,2012-07-06,269.36649300251156,32.47499891370535,54.58999808970839,103.63649686425924,"{""type"":""Point"",""coordinates"":[88.54505556,27.374416669999995]}"
0000000000000000024b,East Sikkim,27.36977778,88.54466667,26820,Sikkim,2012-07-06,269.36649300251156,32.47499891370535,54.58999808970839,103.63649686425924,"{""type"":""Point"",""coordinates"":[88.54466667,27.369777780000003]}"
00000000000000000255,East Sikkim,27.25352778,88.60377778,26728,Sikkim,2021-10-12,43.74049889668822,0.0,0.38999999314546585,6.194999821484089,"{""type"":""Point"",""coordinates"":[88.60377778,27.25352778]}"
00000000000000000256,East Sikkim,27.28666667,88.55347222,26746,Sikkim,2021-08-20,260.42499430291355,26.77499971538782,71.48999935761094,180.42999679315835,"{""type"":""Point"",""coordinates"":[88.55347222,27.28666667]}"
000000000000000001b1,Geyzing,27.19950556,88.32696111,26798,Sikkim,2022-08-13,189.02499586064368,51.16999835520983,52.56499831750989,77.78999785054475,"{""type"":""Point"",""coordinates"":[88.32696111,27.199505559999995]}"
0000000000000000019f,Mangan,27.443199157714844,88.60870361328125,26810,Sikkim,2024-07-14,204.05499469768256,11.894999638199806,77.1799980700016,95.48499759472907,"{""type"":""Point"",""coordinates"":[88.60870361328125,27.443199157714844]}"
000000000000000001b2,Mangan,27.40251944,88.51868056,26806,Sikkim,2023-09-27,74.51499845832586,5.3699998408555984,5.734999842941761,63.22999859601259,"{""type"":""Point"",""coordinates"":[88.51868056,27.40251944]}"
000000000000000001b4,Namchi,27.288469314575195,88.3013916015625,26781,Sikkim,2022-07-03,226.7774952976033,4.509999942034483,43.47749949246645,104.50749831274152,"{""type"":""Point"",""coordinates"":[88.3013916015625,27.288469314575195]}"
000000000000000001ae,North Sikkim,27.51444444,88.56777778,26827,Sikkim,2009-05-02,59.93699835240841,13.991999585181475,40.416998744010925,44.90199865400791,"{""type"":""Point"",""coordinates"":[88.56777778,27.514444439999995]}"
00000000000000000249,North Sikkim,27.61936111,88.66131389,26760,Sikkim,2021-06-11,196.08049611002207,29.904999345541,50.43499890714884,114.30499752610922,"{""type"":""Point"",""coordinates"":[88.66131389,27.61936111]}"
000000000000000001b0,Pakyong,27.21391667,88.60833333,26792,Sikkim,2022-08-18,155.33999649155885,27.46499950066209,30.744999427348375,88.16499787941575,"{""type"":""Point"",""coordinates"":[88.60833333,27.21391667]}"
000000000000000001b3,Pakyong,27.17748333,88.52165833,26802,Sikkim,2023-09-27,163.41999595239758,7.414999831467867,31.65999897569418,153.8949961848557,"{""type"":""Point"",""coordinates"":[88.52165833,27.17748333]}"
000000000000000001ad,Soreng,27.14871944,88.28128889,26784,Sikkim,2022-11-13,0.8694999744184315,0.0,0.6049999762326479,0.8649999741464853,"{""type"":""Point"",""coordinates"":[88.28128889,27.148719440000004]}"
000000000000000001b9,South Sikkim,27.3250091,88.4704442,26757,Sikkim,2021-08-16,204.0809948882088,43.88999891281128,79.73499789275229,115.38499700464308,"{""type"":""Point"",""coordinates"":[88.4704442,27.325009100000003]}"
000000000000000001b7,West district,27.29166667,88.22000122070312,26814,Sikkim,2011-06-17,90.20499737747014,47.60499837435782,56.4199981559068,63.10999806411564,"{""type"":""Point"",""coordinates"":[88.22000122070312,27.29166667]}"
000000000000000001b8,West district,27.28777778,88.23277778,26815,Sikkim,2011-06-17,90.20499737747014,47.60499837435782,56.4199981559068,63.10999806411564,"{""type"":""Point"",""coordinates"":[88.23277778,27.28777778]}"
00000000000000000036,Dhalai,23.899999618530273,91.75622222,26897,Tripura,2010-05-27,292.1149925654754,131.50499626714736,189.03999482747167,271.01499288063496,"{""type"":""Point"",""coordinates"":[91.75622222,23.899999618530277]}"
00000000000000000268,Gomati,23.98033332824707,91.475278,26866,Tripura,2018-05-11,321.48549149464816,15.47499970626086,117.34499708097428,225.2849943060428,"{""type"":""Point"",""coordinates"":[91.475278,23.980333328247074]}"
00000000000000000269,Gomati,23.794253,91.553533,26844,Tripura,2018-05-13,313.1639923006296,8.584999685175717,37.26999895554036,177.09499631542712,"{""type"":""Point"",""coordinates"":[91.553533,23.794253000000005]}"
000000000000000001b5,South Tripura,23.22966667,91.49532222,26903,Tripura,2021-08-18,200.62499521207064,24.03499961271882,81.55999827198684,141.31499664857984,"{""type"":""Point"",""coordinates"":[91.49532222,23.229666670000004]}"
00000000000000000271,South Tripura,23.25229444,91.48825073242188,26904,Tripura,2021-08-18,200.62499521207064,24.03499961271882,81.55999827198684,141.31499664857984,"{""type"":""Point"",""coordinates"":[91.48825073242189,23.25229444]}"
000000000000000001b6,West Tripura,23.854169845581055,91.34361267089844,26850,Tripura,2009-07-03,241.25949427951127,53.76499863900244,131.67949734907597,184.41949558723718,"{""type"":""Point"",""coordinates"":[91.34361267089844,23.854169845581055]}"
00000000000000000217,East Khasi Hills,25.32083320617676,91.92749786376952,19924,Meghalaya,2007-07-12,105.87299831211567,16.09999958332628,28.934999412856996,63.50999919697642,"{""type"":""Point"",""coordinates"":[91.92749786376952,25.32083320617676]}"
00000000000000000218,East Khasi Hills,25.315176010131836,91.923021,19917,Meghalaya,2007-07-12,105.87299831211567,16.09999958332628,28.934999412856996,63.50999919697642,"{""type"":""Point"",""coordinates"":[91.923021,25.315176010131836]}"
0000000000000000021c,East Khasi Hills,25.50368056,91.72342222,20097,Meghalaya,2007-07-12,218.75599489361048,52.41999865882099,53.289998647756875,90.41499753016979,"{""type"":""Point"",""coordinates"":[91.72342222,25.503680559999996]}"
000000000000000000da,West Khasi Hills,25.506669998168945,91.2831802368164,20099,Meghalaya,2007-07-12,159.29799680691212,4.829999916255474,38.124999274499714,63.349998937919736,"{""type"":""Point"",""coordinates"":[91.2831802368164,25.50666999816895]}"
000000000000000000db,West Khasi Hills,25.31488037109375,91.33367156982422,19916,Meghalaya,2007-07-12,139.61349657084793,32.589999300427735,78.54499790538102,94.76499745994806,"{""type"":""Point"",""coordinates"":[91.33367156982422,25.31488037109375]}"
000000000000000000dc,West Khasi Hills,25.318479537963867,91.45262145996094,19923,Meghalaya,2007-07-12,104.62449749931693,40.05499892681837,48.90499874483794,60.49999848380685,"{""type"":""Point"",""coordinates"":[91.45262145996094,25.31847953796387]}"
00000000000000000250,West Khasi Hills,25.31488037109375,91.44912719726562,19915,Meghalaya,2007-07-12,104.62449749931693,40.05499892681837,48.90499874483794,60.49999848380685,"{""type"":""Point"",""coordinates"":[91.44912719726562,25.314880371093754]}"
00000000000000000219,East Khasi Hills,25.40791702270508,91.998889,20038,Meghalaya,2007-08-11,273.3439929485321,29.369999404996634,30.95499934628606,65.19499844126403,"{""type"":""Point"",""coordinates"":[91.998889,25.407917022705078]}"
000000000000000000e2,South Garo hills,25.403061,90.724166,20036,Meghalaya,2007-08-11,383.4439906552434,22.90999910235405,23.729999095201492,66.98499798774719,"{""type"":""Point"",""coordinates"":[90.724166,25.403060999999997]}"
000000000000000000df,West Khasi Hills,25.424999237060547,91.40499877929688,20047,Meghalaya,2007-08-11,297.84749399032444,24.709999291226268,31.179999185726047,49.174998788163066,"{""type"":""Point"",""coordinates"":[91.40499877929688,25.42499923706055]}"
000000000000000000e0,West Khasi Hills,25.40130043029785,91.45854949951172,20035,Meghalaya,2007-08-11,297.84749399032444,24.709999291226268,31.179999185726047,49.174998788163066,"{""type"":""Point"",""coordinates"":[91.45854949951172,25.40130043029785]}"
00000000000000000251,West Khasi Hills,25.40546989440918,91.53711700439452,20037,Meghalaya,2007-08-11,310.07349233329296,19.674999371170998,32.189999014139175,48.01999853178859,"{""type"":""Point"",""coordinates"":[91.53711700439452,25.405469894409183]}"
00000000000000000253,Kangpokpi,24.99797248840332,94.020444,19020,Manipur,2007-08-21,52.984998662024736,5.994999873451889,22.64999947231263,34.08499913010746,"{""type"":""Point"",""coordinates"":[94.020444,24.997972488403317]}"
0000000000000000000c,Tamenglong,24.99694061279297,93.5022201538086,19019,Manipur,2007-08-21,86.08499843906611,6.264999865554273,10.569999819621444,44.55999901331961,"{""type"":""Point"",""coordinates"":[93.5022201538086,24.99694061279297]}"
00000000000000000092,Tamenglong,24.993059158325195,93.49749755859376,19016,Manipur,2007-08-21,61.779998750425875,7.979999868199229,12.294999776408076,37.52499917708337,"{""type"":""Point"",""coordinates"":[93.49749755859376,24.993059158325195]}"
00000000000000000097,Tamenglong,24.99082946777344,93.50582885742188,19011,Manipur,2007-08-21,86.08499843906611,6.264999865554273,10.569999819621444,44.55999901331961,"{""type"":""Point"",""coordinates"":[93.50582885742188,24.99082946777344]}"
00000000000000000098,Tamenglong,24.99082946777344,93.50582885742188,19012,Manipur,2007-08-21,86.08499843906611,6.264999865554273,10.569999819621444,44.55999901331961,"{""type"":""Point"",""coordinates"":[93.50582885742188,24.99082946777344]}"
00000000000000000254,Ukhrul,24.99427795410156,94.205917,19017,Manipur,2007-08-21,51.699998524039984,1.4899999722838402,6.459999803453684,22.054999379441142,"{""type"":""Point"",""coordinates"":[94.20591700000001,24.99427795410156]}"
000000000000000000d4,East Khasi Hills,25.54261016845703,92.10867309570312,20142,Meghalaya,2009-06-24,76.13499800674617,31.939999170601368,34.85999914910644,40.29499900713563,"{""type"":""Point"",""coordinates"":[92.10867309570312,25.54261016845703]}"
0000000000000000021f,East Khasi Hills,25.54327964782715,92.1047821044922,20148,Meghalaya,2009-06-24,76.13499800674617,31.939999170601368,34.85999914910644,40.29499900713563,"{""type"":""Point"",""coordinates"":[92.1047821044922,25.543279647827152]}"
00000000000000000220,East Khasi Hills,25.542640686035156,92.10214233398438,20144,Meghalaya,2009-06-24,76.13499800674617,31.939999170601368,34.85999914910644,40.29499900713563,"{""type"":""Point"",""coordinates"":[92.10214233398438,25.542640686035153]}"
0000000000000000024d,East Khasi Hills,25.54231071472168,92.0999984741211,20141,Meghalaya,2009-06-24,79.7299985177815,27.589999727904797,31.434999603778124,35.92999955359846,"{""type"":""Point"",""coordinates"":[92.0999984741211,25.54231071472168]}"
000000000000000000d5,Jaintia Hills,25.54261016845703,92.09841918945312,20143,Meghalaya,2009-06-24,79.7299985177815,27.589999727904797,31.434999603778124,35.92999955359846,"{""type"":""Point"",""coordinates"":[92.09841918945312,25.54261016845703]}"
00000000000000000019,Jaintia Hills,25.05108333,92.40219444,20521,Meghalaya,2010-04-15,317.614493817091,3.979999859817326,63.974998713470995,83.86999821197242,"{""type"":""Point"",""coordinates"":[92.40219444000002,25.051083329999997]}"
0000000000000000001b,Jaintia Hills,25.04305556,92.42041667,20522,Meghalaya,2010-04-15,317.614493817091,3.979999859817326,63.974998713470995,83.86999821197242,"{""type"":""Point"",""coordinates"":[92.42041667,25.04305556]}"
0000000000000000001d,Jaintia Hills,25.04222222,92.44127778,20523,Meghalaya,2010-04-15,317.614493817091,3.979999859817326,63.974998713470995,83.86999821197242,"{""type"":""Point"",""coordinates"":[92.44127778,25.04222222]}"
00000000000000000022,Jaintia Hills,25.13561111,92.38050079345705,20517,Meghalaya,2010-04-15,336.9984918553382,1.9300000369548798,96.24999876320362,137.61999755352736,"{""type"":""Point"",""coordinates"":[92.38050079345705,25.13561111]}"
00000000000000000023,Jaintia Hills,25.13486111,92.38200378417967,20518,Meghalaya,2010-04-15,336.9984918553382,1.9300000369548798,96.24999876320362,137.61999755352736,"{""type"":""Point"",""coordinates"":[92.38200378417967,25.13486111]}"
00000000000000000024,Jaintia Hills,25.12383333,92.38519444,20519,Meghalaya,2010-04-15,336.9984918553382,1.9300000369548798,96.24999876320362,137.61999755352736,"{""type"":""Point"",""coordinates"":[92.38519444,25.123833329999997]}"
00000000000000000025,Jaintia Hills,25.07533333,92.36341667,20520,Meghalaya,2010-04-15,343.50149217247963,2.054999962449074,89.92499799653888,109.42999753542244,"{""type"":""Point"",""coordinates"":[92.36341667,25.075333329999996]}"
00000000000000000006,Kamrup,26.10891667,91.74175262451172,794,Assam,2012-06-15,362.5204915124923,109.80999738071114,167.47499624080956,192.3749957140535,"{""type"":""Point"",""coordinates"":[91.74175262451172,26.10891667]}"
0000000000000000002e,Tuensang,26.22633333,94.81302778,25970,Nagaland,2012-06-15,156.31199572142214,12.089999726042151,27.52999937813729,40.62999902199954,"{""type"":""Point"",""coordinates"":[94.81302778,26.22633333]}"
000000000000000001aa,North Sikkim,27.57502778,88.65402778,26822,Sikkim,2012-06-15,12.258999816142023,0.9449999965727329,0.9499999964609742,1.3749999850988388,"{""type"":""Point"",""coordinates"":[88.65402778,27.57502778]}"
000000000000000001ab,North Sikkim,27.56111111,88.65452778,26823,Sikkim,2012-06-15,12.258999816142023,0.9449999965727329,0.9499999964609742,1.3749999850988388,"{""type"":""Point"",""coordinates"":[88.65452778,27.561111109999995]}"
000000000000000001ac,North Sikkim,27.56941667,88.65272222,26825,Sikkim,2012-06-15,12.258999816142023,0.9449999965727329,0.9499999964609742,1.3749999850988388,"{""type"":""Point"",""coordinates"":[88.65272222,27.569416670000003]}"
0000000000000000000a,Kamrup,26.16405556,91.72827778,798,Assam,2012-06-19,311.84999267943203,25.934999361634254,38.564999118447304,206.03999535925686,"{""type"":""Point"",""coordinates"":[91.72827778000001,26.164055559999998]}"
00000000000000000010,Jaintia Hills,25.26361111,92.38557778,20525,Meghalaya,2012-06-19,430.19499017763883,52.794998285360634,57.094998189248145,301.444993307814,"{""type"":""Point"",""coordinates"":[92.38557778,25.263611109999996]}"
00000000000000000011,Jaintia Hills,25.26005556,92.38863889,20526,Meghalaya,2012-06-19,430.19499017763883,52.794998285360634,57.094998189248145,301.444993307814,"{""type"":""Point"",""coordinates"":[92.38863889,25.260055560000005]}"
00000000000000000012,Jaintia Hills,25.14702778,92.37883333,20527,Meghalaya,2012-06-19,465.14998973254114,59.4849986769259,63.7699986025691,359.1149921119213,"{""type"":""Point"",""coordinates"":[92.37883333,25.147027780000002]}"
00000000000000000013,Jaintia Hills,25.14702778,92.37883333,20528,Meghalaya,2012-06-19,465.14998973254114,59.4849986769259,63.7699986025691,359.1149921119213,"{""type"":""Point"",""coordinates"":[92.37883333,25.147027780000002]}"
00000000000000000014,Jaintia Hills,25.14341667,92.37805556,20529,Meghalaya,2012-06-19,465.14998973254114,59.4849986769259,63.7699986025691,359.1149921119213,"{""type"":""Point"",""coordinates"":[92.37805556,25.14341667]}"
00000000000000000015,Jaintia Hills,25.13427778,92.38511111,20530,Meghalaya,2012-06-19,465.14998973254114,59.4849986769259,63.7699986025691,359.1149921119213,"{""type"":""Point"",""coordinates"":[92.38511111,25.134277779999998]}"
00000000000000000016,Jaintia Hills,25.09022222,92.35805556,20531,Meghalaya,2012-06-19,432.5749890776351,82.39999795425683,93.59499770775437,355.0299909822643,"{""type"":""Point"",""coordinates"":[92.35805556,25.090222220000005]}"
00000000000000000017,Jaintia Hills,25.09055556,92.35972222,20532,Meghalaya,2012-06-19,432.5749890776351,82.39999795425683,93.59499770775437,355.0299909822643,"{""type"":""Point"",""coordinates"":[92.35972222,25.09055556]}"
0000000000000000001a,Jaintia Hills,25.08772222,92.36086111,20533,Meghalaya,2012-06-19,432.5749890776351,82.39999795425683,93.59499770775437,355.0299909822643,"{""type"":""Point"",""coordinates"":[92.36086111,25.08772222]}"
000000000000000001a9,North Sikkim,27.59027778,88.65394444,26821,Sikkim,2012-06-19,32.59499916061759,6.8249998185783625,29.434999216347933,30.384999212808907,"{""type"":""Point"",""coordinates"":[88.65394444,27.590277779999997]}"
0000000000000000004d,Kamrup,25.872268,91.213965,844,Assam,2014-09-16,115.27949704788625,1.5149999260902405,21.70499959588051,37.129999093711376,"{""type"":""Point"",""coordinates"":[91.213965,25.872267999999995]}"
0000000000000000017b,East Khasi Hills,25.57822036743164,91.86544799804688,20231,Meghalaya,2014-09-16,118.47799717448652,16.50499960500747,26.299999453127384,36.50499916821718,"{""type"":""Point"",""coordinates"":[91.86544799804688,25.57822036743164]}"
0000000000000000017c,Ri-Bhoi,26.002939224243164,91.8669204711914,20469,Meghalaya,2014-09-16,137.2934966897592,6.349999912083149,31.384999506175518,44.34499912522733,"{""type"":""Point"",""coordinates"":[91.8669204711914,26.002939224243164]}"
0000000000000000017e,Ri-Bhoi,25.95846939086914,91.85405731201172,20452,Meghalaya,2014-09-16,154.75149644445628,7.72499986179173,25.73999933619052,58.66499845404178,"{""type"":""Point"",""coordinates"":[91.85405731201172,25.958469390869144]}"
00000000000000000000,Tawang,27.587417,91.886944,1242,Arunachal Pradesh,2016-04-15,74.29449841100723,17.564999900758266,17.87999988347292,40.76499916333705,"{""type"":""Point"",""coordinates"":[91.886944,27.587417]}"
00000000000000000001,Tawang,27.591806411743164,91.865028,1254,Arunachal Pradesh,2016-04-15,74.29449841100723,17.564999900758266,17.87999988347292,40.76499916333705,"{""type"":""Point"",""coordinates"":[91.865028,27.591806411743168]}"
00000000000000000002,Tawang,27.593139,91.873889,1258,Arunachal Pradesh,2016-04-15,74.29449841100723,17.564999900758266,17.87999988347292,40.76499916333705,"{""type"":""Point"",""coordinates"":[91.873889,27.593139000000004]}"
00000000000000000066,Tawang,27.58741667,91.88694444,1218,Arunachal Pradesh,2016-04-15,74.29449841100723,17.564999900758266,17.87999988347292,40.76499916333705,"{""type"":""Point"",""coordinates"":[91.88694444,27.58741667]}"
00000000000000000067,Tawang,27.587417,91.886944,1241,Arunachal Pradesh,2016-04-15,74.29449841100723,17.564999900758266,17.87999988347292,40.76499916333705,"{""type"":""Point"",""coordinates"":[91.886944,27.587417]}"
00000000000000000206,Tawang,27.58741667,91.88694444,1219,Arunachal Pradesh,2016-04-15,74.29449841100723,17.564999900758266,17.87999988347292,40.76499916333705,"{""type"":""Point"",""coordinates"":[91.88694444,27.58741667]}"
00000000000000000003,Tawang,27.58941650390625,91.861444,1246,Arunachal Pradesh,2016-04-16,74.76949837896973,5.624999925494194,19.1449998319149,38.13499918580055,"{""type"":""Point"",""coordinates"":[91.861444,27.589416503906254]}"
00000000000000000004,Tawang,27.593361,91.879444,1259,Arunachal Pradesh,2016-04-16,74.76949837896973,5.624999925494194,19.1449998319149,38.13499918580055,"{""type"":""Point"",""coordinates"":[91.879444,27.593361]}"
00000000000000000068,Tawang,27.596639,91.878972,1264,Arunachal Pradesh,2016-04-16,74.76949837896973,5.624999925494194,19.1449998319149,38.13499918580055,"{""type"":""Point"",""coordinates"":[91.878972,27.596639]}"
00000000000000000069,Tawang,27.596639,91.878972,1265,Arunachal Pradesh,2016-04-16,74.76949837896973,5.624999925494194,19.1449998319149,38.13499918580055,"{""type"":""Point"",""coordinates"":[91.878972,27.596639]}"
00000000000000000207,Tawang,27.59152778,91.88044444,1220,Arunachal Pradesh,2016-04-16,74.76949837896973,5.624999925494194,19.1449998319149,38.13499918580055,"{""type"":""Point"",""coordinates"":[91.88044444,27.59152778]}"
