record_id,SlNo,State,District,Latitude,Longitude,event_date,rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,rainfall_15d_mm,label,sample_type
R_POS_921,23856,Mizoram,Serchhip,23.272548,92.874296,2025-05-31,259.1049945689738,324.40999291371554,416.20498999301344,470.3949889196083,1,landslide_event
R_POS_922,23803,Mizoram,Serchhip,23.188273,92.898879,2025-05-31,210.93999564647677,284.3849939899519,414.74499136582017,461.2799901021645,1,landslide_event
R_POS_923,23769,Mizoram,Siaha,22.40421485900879,92.951647,2025-05-31,208.33499544579536,305.4349935306236,448.5199900036678,522.6349884998053,1,landslide_event
R_POS_924,23772,Mizoram,Siaha,22.49099922180176,92.97075653076172,2025-05-31,208.33499544579536,305.4349935306236,448.5199900036678,522.6349884998053,1,landslide_event
R_POS_925,23774,Mizoram,Siaha,22.43710708618164,92.946912,2025-05-31,208.33499544579536,305.4349935306236,448.5199900036678,522.6349884998053,1,landslide_event
R_POS_926,23771,Mizoram,Siaha,22.491822,92.970252,2025-05-31,208.33499544579536,305.4349935306236,448.5199900036678,522.6349884998053,1,landslide_event
R_POS_927,23956,Mizoram,Aizawl,24.36571502685547,92.930137,2025-06-01,132.684996814467,214.6299946354702,326.5249919304624,438.1149891326204,1,landslide_event
R_POS_928,23721,Mizoram,Aizawl,23.750240325927734,92.736662,2025-06-01,190.3549952479079,347.2249917201698,471.9549887524918,527.2399876518175,1,landslide_event
R_POS_929,23952,Mizoram,Aizawl,23.807952,92.834037,2025-06-01,162.15499608125538,280.9399927118793,420.3449894385412,469.33498828019947,1,landslide_event
R_POS_930,23724,Mizoram,Aizawl,23.74580192565918,92.717053,2025-06-01,190.3549952479079,347.2249917201698,471.9549887524918,527.2399876518175,1,landslide_event
R_POS_931,23727,Mizoram,Aizawl,23.469247,92.744068,2025-06-01,164.61999493278563,355.22999079339206,514.254987642169,573.9749859953299,1,landslide_event
R_POS_932,23940,Mizoram,Champhai,23.198136,93.166988,2025-06-01,133.4799975110218,323.36999396421015,453.9599904548377,508.6249896483496,1,landslide_event
R_POS_933,23941,Mizoram,Champhai,23.177311,93.198157,2025-06-01,133.4799975110218,323.36999396421015,453.9599904548377,508.6249896483496,1,landslide_event
R_POS_934,23799,Mizoram,Hnahthial,23.170678,92.899334,2025-06-01,178.47999666817486,387.5949922744185,537.6849893778563,585.0499880984426,1,landslide_event
R_POS_935,23938,Mizoram,Khawzawl,23.206600189208984,93.148665,2025-06-01,136.59999640192837,344.09999186359346,458.834988348186,505.1149872364476,1,landslide_event
R_POS_936,23943,Mizoram,Khawzawl,23.14788055419922,93.323791,2025-06-01,96.85999725572763,274.13499163649976,389.73998974915594,453.84998842235655,1,landslide_event
R_POS_937,24107,Mizoram,Lunglei,23.104623,92.747711,2025-06-01,174.36999582126737,401.27999033406377,576.7499857293442,636.0999845005572,1,landslide_event
R_POS_938,24034,Mizoram,Lunglei,23.184091,92.738895,2025-06-01,174.36999582126737,401.27999033406377,576.7499857293442,636.0999845005572,1,landslide_event
R_POS_939,23920,Mizoram,Lunglei,23.206239,92.491221,2025-06-01,207.66999500337988,360.049990943633,538.02998645138,628.064983968623,1,landslide_event
R_POS_940,23921,Mizoram,Lunglei,23.199961,92.488796,2025-06-01,198.4699956951663,379.6749907005578,599.5699864225462,651.5299851577729,1,landslide_event
R_POS_941,23922,Mizoram,Lunglei,23.178239822387695,92.491031,2025-06-01,198.4699956951663,379.6749907005578,599.5699864225462,651.5299851577729,1,landslide_event
R_POS_942,23923,Mizoram,Lunglei,23.180969,92.488193,2025-06-01,198.4699956951663,379.6749907005578,599.5699864225462,651.5299851577729,1,landslide_event
R_POS_943,23924,Mizoram,Lunglei,23.180354,92.486971,2025-06-01,198.4699956951663,379.6749907005578,599.5699864225462,651.5299851577729,1,landslide_event
R_POS_944,23925,Mizoram,Lunglei,23.182466,92.487731,2025-06-01,198.4699956951663,379.6749907005578,599.5699864225462,651.5299851577729,1,landslide_event
R_POS_945,23875,Mizoram,Lunglei,23.297521,92.689449,2025-06-01,200.3249959470704,393.12499064952135,579.4049861757085,631.5299848448485,1,landslide_event
R_POS_946,23876,Mizoram,Lunglei,23.303739547729492,92.672816,2025-06-01,186.62999568600208,390.4449920710176,557.5499868988991,613.424985668622,1,landslide_event
R_POS_947,23877,Mizoram,Lunglei,23.304122924804688,92.671521,2025-06-01,186.62999568600208,390.4449920710176,557.5499868988991,613.424985668622,1,landslide_event
R_POS_948,23878,Mizoram,Lunglei,23.30610466003418,92.671296,2025-06-01,186.62999568600208,390.4449920710176,557.5499868988991,613.424985668622,1,landslide_event
R_POS_949,23879,Mizoram,Lunglei,23.306338,92.666573,2025-06-01,186.62999568600208,390.4449920710176,557.5499868988991,613.424985668622,1,landslide_event
R_POS_950,23880,Mizoram,Lunglei,23.3204402923584,92.643229,2025-06-01,186.62999568600208,390.4449920710176,557.5499868988991,613.424985668622,1,landslide_event
R_POS_951,23881,Mizoram,Lunglei,23.301901,92.649401,2025-06-01,186.62999568600208,390.4449920710176,557.5499868988991,613.424985668622,1,landslide_event
R_POS_952,23927,Mizoram,Lunglei,23.251004,92.6366729736328,2025-06-01,200.3249959470704,393.12499064952135,579.4049861757085,631.5299848448485,1,landslide_event
R_POS_953,23760,Mizoram,Lunglei,23.114694,92.743931,2025-06-01,174.36999582126737,401.27999033406377,576.7499857293442,636.0999845005572,1,landslide_event
R_POS_954,23882,Mizoram,Lunglei,23.246611,92.655112,2025-06-01,200.3249959470704,393.12499064952135,579.4049861757085,631.5299848448485,1,landslide_event
R_POS_955,23888,Mizoram,Lunglei,23.173900604248047,92.611378,2025-06-01,172.60999674536288,412.7649912480265,600.5249869069085,651.004985393025,1,landslide_event
R_POS_956,23889,Mizoram,Lunglei,23.17325782775879,92.611929,2025-06-01,172.60999674536288,412.7649912480265,600.5249869069085,651.004985393025,1,landslide_event
R_POS_957,23890,Mizoram,Lunglei,23.17251968383789,92.611434,2025-06-01,172.60999674536288,412.7649912480265,600.5249869069085,651.004985393025,1,landslide_event
R_POS_958,23896,Mizoram,Lunglei,23.200105,92.584517,2025-06-01,189.00499529391527,408.73999164812267,605.9849863527343,662.079985386692,1,landslide_event
R_POS_959,23917,Mizoram,Lunglei,23.204981,92.534603,2025-06-01,223.8699943646789,402.259989656508,575.1449844650924,641.7599832164124,1,landslide_event
R_POS_960,23918,Mizoram,Lunglei,23.206253051757812,92.533605,2025-06-01,223.8699943646789,402.259989656508,575.1449844650924,641.7599832164124,1,landslide_event
R_POS_961,23919,Mizoram,Lunglei,23.209857,92.500587,2025-06-01,223.8699943646789,402.259989656508,575.1449844650924,641.7599832164124,1,landslide_event
R_POS_962,23926,Mizoram,Lunglei,23.2047061920166,92.533825,2025-06-01,223.8699943646789,402.259989656508,575.1449844650924,641.7599832164124,1,landslide_event
R_POS_963,23784,Mizoram,Lunglei,22.866131,92.772713,2025-06-01,135.97499765921384,367.29999198485166,570.2999870879576,638.2249853536487,1,landslide_event
R_POS_964,23785,Mizoram,Lunglei,22.903567,92.758702,2025-06-01,165.0349970953539,445.4099902454764,617.2149863140658,677.8649843372405,1,landslide_event
R_POS_965,23786,Mizoram,Lunglei,22.903453826904297,92.760096,2025-06-01,165.0349970953539,445.4099902454764,617.2149863140658,677.8649843372405,1,landslide_event
R_POS_966,23787,Mizoram,Lunglei,22.90461540222168,92.75704956054688,2025-06-01,165.0349970953539,445.4099902454764,617.2149863140658,677.8649843372405,1,landslide_event
R_POS_967,23788,Mizoram,Lunglei,22.922528,92.752404,2025-06-01,165.0349970953539,445.4099902454764,617.2149863140658,677.8649843372405,1,landslide_event
R_POS_968,23790,Mizoram,Lunglei,22.880420684814453,92.821692,2025-06-01,131.20999701414257,354.51999156177044,554.7399873705581,622.4749861536548,1,landslide_event
R_POS_969,24100,Mizoram,Lunglei,23.112390518188477,92.745417,2025-06-01,174.36999582126737,401.27999033406377,576.7499857293442,636.0999845005572,1,landslide_event
R_POS_970,23887,Mizoram,Lunglei,23.174558,92.612556,2025-06-01,172.60999674536288,412.7649912480265,600.5249869069085,651.004985393025,1,landslide_event
R_POS_971,23891,Mizoram,Lunglei,23.17265892028809,92.611828,2025-06-01,172.60999674536288,412.7649912480265,600.5249869069085,651.004985393025,1,landslide_event
R_POS_972,23892,Mizoram,Lunglei,23.198272,92.589291,2025-06-01,189.00499529391527,408.73999164812267,605.9849863527343,662.079985386692,1,landslide_event
R_POS_973,23893,Mizoram,Lunglei,23.19896125793457,92.590043,2025-06-01,189.00499529391527,408.73999164812267,605.9849863527343,662.079985386692,1,landslide_event
R_POS_974,23894,Mizoram,Lunglei,23.199094772338867,92.586671,2025-06-01,189.00499529391527,408.73999164812267,605.9849863527343,662.079985386692,1,landslide_event
R_POS_975,23895,Mizoram,Lunglei,23.19941520690918,92.585883,2025-06-01,189.00499529391527,408.73999164812267,605.9849863527343,662.079985386692,1,landslide_event
R_POS_976,23866,Mizoram,Serchhip,23.29386329650879,92.741368,2025-06-01,186.8749948879704,381.1299924692139,556.7549883658066,607.224987254478,1,landslide_event
R_POS_977,23867,Mizoram,Serchhip,23.295774459838867,92.740012,2025-06-01,186.8749948879704,381.1299924692139,556.7549883658066,607.224987254478,1,landslide_event
R_POS_978,23868,Mizoram,Serchhip,23.302650451660156,92.742945,2025-06-01,174.5349944056943,386.31498768460006,547.8949835719541,603.5549825681373,1,landslide_event
R_POS_979,23872,Mizoram,Serchhip,23.300291061401367,92.69577026367188,2025-06-01,186.62999568600208,390.4449920710176,557.5499868988991,613.424985668622,1,landslide_event
R_POS_980,23873,Mizoram,Serchhip,23.299806,92.694901,2025-06-01,200.3249959470704,393.12499064952135,579.4049861757085,631.5299848448485,1,landslide_event
R_POS_981,23874,Mizoram,Serchhip,23.299312,92.692614,2025-06-01,200.3249959470704,393.12499064952135,579.4049861757085,631.5299848448485,1,landslide_event
R_POS_982,23740,Mizoram,Serchhip,23.239137,92.744468,2025-06-01,186.8749948879704,381.1299924692139,556.7549883658066,607.224987254478,1,landslide_event
R_POS_983,23836,Mizoram,Serchhip,23.307092666625977,92.856289,2025-06-01,173.28999673295766,415.0149915749207,540.9599885381758,594.4699865542352,1,landslide_event
R_POS_984,23837,Mizoram,Serchhip,23.307523727416992,92.857678,2025-06-01,173.28999673295766,415.0149915749207,540.9599885381758,594.4699865542352,1,landslide_event
R_POS_985,23838,Mizoram,Serchhip,23.305938720703125,92.857538,2025-06-01,173.28999673295766,415.0149915749207,540.9599885381758,594.4699865542352,1,landslide_event
R_POS_986,23839,Mizoram,Serchhip,23.303906,92.853173,2025-06-01,173.28999673295766,415.0149915749207,540.9599885381758,594.4699865542352,1,landslide_event
R_POS_987,23846,Mizoram,Serchhip,23.346456,92.851511,2025-06-01,173.28999673295766,415.0149915749207,540.9599885381758,594.4699865542352,1,landslide_event
R_POS_988,23847,Mizoram,Serchhip,23.346599578857425,92.854847,2025-06-01,173.28999673295766,415.0149915749207,540.9599885381758,594.4699865542352,1,landslide_event
R_POS_989,23857,Mizoram,Serchhip,23.27122688293457,92.874544,2025-06-01,174.57499511167407,431.324989954941,539.8599865874276,594.1249855058268,1,landslide_event
R_POS_990,23858,Mizoram,Serchhip,23.27054786682129,92.877577,2025-06-01,174.57499511167407,431.324989954941,539.8599865874276,594.1249855058268,1,landslide_event
R_POS_991,23859,Mizoram,Serchhip,23.67700958251953,92.8789520263672,2025-06-01,191.40999558474869,336.06499192491174,459.5299887526781,523.2749871714041,1,landslide_event
R_POS_992,23863,Mizoram,Serchhip,23.28144264221191,92.840145,2025-06-01,174.57499511167407,431.324989954941,539.8599865874276,594.1249855058268,1,landslide_event
R_POS_993,23800,Mizoram,Serchhip,23.180345,92.900082,2025-06-01,178.47999666817486,387.5949922744185,537.6849893778563,585.0499880984426,1,landslide_event
R_POS_994,23930,Mizoram,Serchhip,23.223807,92.944448,2025-06-01,170.9249967597425,377.8749927915633,485.1449902821332,546.9099895814434,1,landslide_event
R_POS_995,23931,Mizoram,Serchhip,23.21795082092285,92.998007,2025-06-01,170.9249967597425,377.8749927915633,485.1449902821332,546.9099895814434,1,landslide_event
R_POS_996,23932,Mizoram,Serchhip,23.217324,92.99812316894533,2025-06-01,170.9249967597425,377.8749927915633,485.1449902821332,546.9099895814434,1,landslide_event
R_POS_997,23933,Mizoram,Serchhip,23.199169158935547,93.000199,2025-06-01,166.72999586816877,398.1999907074496,511.5899878293276,561.3849870758131,1,landslide_event
R_POS_998,23801,Mizoram,Serchhip,23.187383,92.89826202392578,2025-06-01,178.47999666817486,387.5949922744185,537.6849893778563,585.0499880984426,1,landslide_event
R_POS_999,23802,Mizoram,Serchhip,23.187762,92.898034,2025-06-01,178.47999666817486,387.5949922744185,537.6849893778563,585.0499880984426,1,landslide_event
R_POS_1000,23928,Mizoram,Serchhip,23.23489761352539,92.911307,2025-06-01,170.9249967597425,377.8749927915633,485.1449902821332,546.9099895814434,1,landslide_event
R_POS_1001,23929,Mizoram,Serchhip,23.225619,92.924909,2025-06-01,170.9249967597425,377.8749927915633,485.1449902821332,546.9099895814434,1,landslide_event
R_POS_1002,23864,Mizoram,Serchhip,23.280946731567383,92.83670043945312,2025-06-01,174.57499511167407,431.324989954941,539.8599865874276,594.1249855058268,1,landslide_event
R_POS_1003,23773,Mizoram,Siaha,22.469737,93.100868,2025-06-01,80.77999829500914,314.464991572313,474.30498831067234,553.6399864852428,1,landslide_event
R_POS_1004,24048,Mizoram,Lunglei,23.164812088012695,92.743396,2025-06-02,126.2249970920384,353.1449916623533,555.714986265637,637.3749844506383,1,landslide_event
R_POS_1005,23789,Mizoram,Lunglei,22.895235061645508,92.747812,2025-06-02,103.84499818924814,325.25499258283526,526.0399883827195,635.4549854723737,1,landslide_event
R_POS_1006,24002,Mizoram,Lunglei,23.230113983154297,92.740067,2025-06-02,132.5199965313077,338.1099931150675,521.8899889625609,609.504987180233,1,landslide_event
R_POS_1007,24004,Mizoram,Lunglei,23.226842880249023,92.740266,2025-06-02,132.5199965313077,338.1099931150675,521.8899889625609,609.504987180233,1,landslide_event
R_POS_1008,24014,Mizoram,Lunglei,23.201335,92.734857,2025-06-02,132.5199965313077,338.1099931150675,521.8899889625609,609.504987180233,1,landslide_event
R_POS_1009,24015,Mizoram,Lunglei,23.201614379882812,92.734453,2025-06-02,132.5199965313077,338.1099931150675,521.8899889625609,609.504987180233,1,landslide_event
R_POS_1010,24016,Mizoram,Lunglei,23.201759,92.734328,2025-06-02,132.5199965313077,338.1099931150675,521.8899889625609,609.504987180233,1,landslide_event
R_POS_1011,23999,Mizoram,Serchhip,23.239287,92.74817657470705,2025-06-02,132.5199965313077,338.1099931150675,521.8899889625609,609.504987180233,1,landslide_event
R_POS_1012,24000,Mizoram,Serchhip,23.23735618591309,92.744978,2025-06-05,3.359999865293503,63.06499821413309,444.194990683347,637.7149860747159,1,landslide_event
R_POS_1013,23953,Mizoram,Aizawl,24.285871,92.94599151611328,2025-06-14,28.43999902624637,28.43999902624637,58.71499807201326,287.7749916287139,1,landslide_event
R_POS_1014,23954,Mizoram,Aizawl,24.288014,92.946017,2025-06-14,28.43999902624637,28.43999902624637,58.71499807201326,287.7749916287139,1,landslide_event
R_POS_1015,23945,Mizoram,Khawzawl,23.54405212402344,93.155591,2025-06-14,15.209999676793814,21.024999622255564,95.62999806459992,406.0599912153557,1,landslide_event
R_POS_1016,23946,Mizoram,Khawzawl,23.545766,93.147931,2025-06-14,15.209999676793814,21.024999622255564,95.62999806459992,406.0599912153557,1,landslide_event
R_POS_1017,23947,Mizoram,Khawzawl,23.526599884033203,93.192968,2025-06-14,15.209999676793814,21.024999622255564,95.62999806459992,406.0599912153557,1,landslide_event
R_POS_1018,25781,Nagaland,Chumoukedima,25.7802266,93.93616485595705,2024-09-03,69.07499911636114,71.13999907113612,83.15499886218458,167.7799970768392,1,landslide_event
R_POS_1019,25782,Nagaland,Chumoukedima,25.7746019,93.9148756,2024-09-03,69.07499911636114,71.13999907113612,83.15499886218458,167.7799970768392,1,landslide_event
R_POS_1020,25794,Nagaland,Chumoukedima,25.78529930114746,93.80139923095705,2024-09-03,49.16999910864979,50.939999064430594,60.36499867960811,156.1799964280799,1,landslide_event
R_POS_1021,24795,Nagaland,Dimapur,25.784170150756836,93.80027770996094,2013-07-16,38.37499957997352,42.45999948773533,99.9099978832528,161.3474962376058,1,landslide_event
R_POS_1022,24751,Nagaland,Dimapur,25.769390106201172,93.8027801513672,2013-07-16,27.09999935887754,34.05499919317663,82.36499833501875,150.126997301355,1,landslide_event
R_POS_1023,25961,Nagaland,Dimapur,26.072559356689453,93.9280014038086,2019-05-09,0.0,0.4399999938905239,59.049998346716166,118.31349710933864,1,landslide_event
R_POS_1024,25975,Nagaland,Kohima,25.68002778,94.07266667,2012-07-29,19.22499956190586,77.20999824721366,124.66999701596797,194.72999521251768,1,landslide_event
R_POS_1025,25976,Nagaland,Kohima,25.67005556,94.11299896240234,2012-07-31,5.929999874904752,21.974999459460378,109.88499727845192,189.33999550621957,1,landslide_event
R_POS_1026,25977,Nagaland,Kohima,25.68436111,94.20497222,2012-08-06,34.28999924380332,38.36499910522252,75.98099806997925,201.34599449578673,1,landslide_event
R_POS_1027,25978,Nagaland,Kohima,25.68133333,94.20877778,2012-08-07,55.14999874867499,57.184998670592904,95.89599760249256,220.80599405709657,1,landslide_event
R_POS_1028,25979,Nagaland,Kohima,25.67275047302246,94.21136111,2012-08-08,23.23999945539981,57.529998699203134,93.47099770978092,206.8559944378212,1,landslide_event
R_POS_1029,25793,Nagaland,Kohima,25.612499237060547,94.127197265625,2024-07-06,13.484999800100924,50.564998630434275,190.13499610498548,356.79999275226146,1,landslide_event
R_POS_1030,24466,Nagaland,Kohima,25.660829544067383,94.102783203125,2008-08-02,23.350999453105032,34.74099918920547,71.06599821522832,188.64599562995136,1,landslide_event
R_POS_1031,24491,Nagaland,Kohima,25.666669845581055,94.1097183227539,2007-08-12,9.309999845921991,14.094999723136423,25.349999533966184,58.16449893638491,1,landslide_event
R_POS_1032,24516,Nagaland,Kohima,25.669170379638672,94.1072235107422,2008-08-16,8.939999854192138,49.61499869264662,137.3549967482686,199.35599528439343,1,landslide_event
R_POS_1033,25802,Nagaland,Kohima,25.770055,93.937873,2022-10-15,3.5099998861551285,8.629999823868275,33.83499941602349,95.76299796625972,1,landslide_event
R_POS_1034,25803,Nagaland,Kohima,25.771451,93.907041,2022-09-30,2.214999926276505,29.379999299533665,57.48999855760485,79.55499808769673,1,landslide_event
R_POS_1035,25853,Nagaland,Kohima,25.76618333,93.94043611,2023-09-08,49.73499890975654,51.41499884985387,56.81499863509089,81.45499812997878,1,landslide_event
R_POS_1036,24660,Nagaland,Kohima,25.716110229492188,94.08882904052734,2013-07-03,36.67499930318445,53.92799881566316,85.69299815036356,172.127995563671,1,landslide_event
R_POS_1037,25800,Nagaland,Kohima,25.7491204,94.0804548,2022-09-25,15.009999588131905,27.819999208673835,42.01999895740301,147.9499958427623,1,landslide_event
R_POS_1038,25807,Nagaland,Kohima,25.770064,93.937891,2022-11-12,0.044999998062849,0.044999998062849,0.464999983087182,0.6714999750256538,1,landslide_event
R_POS_1039,25868,Nagaland,Kohima,25.66754722,94.08075278,2023-10-02,7.729999836534262,13.87499971035868,45.624999141320586,108.0799978096038,1,landslide_event
R_POS_1040,25907,Nagaland,Kohima,25.85442778,94.15844444,2018-08-23,26.724999414756898,31.32999932114035,87.17999811470509,158.82999640982598,1,landslide_event
R_POS_1041,25908,Nagaland,Kohima,25.857991,94.159346,2018-08-23,26.724999414756898,31.32999932114035,87.17999811470509,158.82999640982598,1,landslide_event
R_POS_1042,25922,Nagaland,Kohima,25.660900115966797,94.05359649658205,2024-08-23,22.589999502524737,50.54999862704426,144.0249965125695,199.51999527588487,1,landslide_event
R_POS_1043,24708,Nagaland,Kohima,25.74696922302246,93.9816665649414,2013-09-08,6.879999878816307,21.08999970089644,48.16499919816851,94.20499829482289,1,landslide_event
R_POS_1044,25936,Nagaland,Kohima,25.686250686645508,94.04297222,2025-07-25,14.119999762624502,21.274999659508467,30.39999946951866,65.36999856866896,1,landslide_event
R_POS_1045,25798,Nagaland,Kohima,25.71711111,94.08561111,2017-10-29,56.58999915421009,56.66499915160239,57.124999144114554,156.89999702572825,1,landslide_event
R_POS_1046,25799,Nagaland,Kohima,25.712031,94.089791,2022-09-12,45.60999855771661,75.64499766752124,108.51499688625336,123.03849653806536,1,landslide_event
R_POS_1047,25801,Nagaland,Kohima,25.7179491,94.0917724,2022-09-28,34.16999914497137,52.90499870572239,68.07999825756997,115.05499718151988,1,landslide_event
R_POS_1048,25934,Nagaland,Kohima,25.73424911499023,94.00119444,2015-07-15,32.169998943805695,32.77999892830849,44.63499862048775,70.79649788234383,1,landslide_event
R_POS_1049,25940,Nagaland,Kohima,25.62509167,94.11405278,2015-07-18,92.27999774366616,129.1099965972826,135.27999633550644,166.91499552689493,1,landslide_event
R_POS_1050,25923,Nagaland,Mokokchung,26.45277976989746,94.37525939941406,2025-07-08,19.35999958217144,52.654999032616615,178.73999638669193,287.43499438185245,1,landslide_event
R_POS_1051,25789,Nagaland,Mokokchung,26.4242282,94.3924136,2025-07-05,21.029999500140548,129.9099971903488,180.23999624606225,298.95499437954277,1,landslide_event
R_POS_1052,25787,Nagaland,Mokokchung,26.4527822,94.375268,2025-07-08,19.35999958217144,52.654999032616615,178.73999638669193,287.43499438185245,1,landslide_event
R_POS_1053,25980,Nagaland,Phek,25.66666667,94.19602778,2012-08-07,46.73999892361462,48.99499888531864,90.97049756161869,217.43549448158592,1,landslide_event
R_POS_1054,25784,Nagaland,Tseminyu,25.8816564,94.1902346,2025-01-19,0.0,0.0,0.1799999959766864,0.6649999879300594,1,landslide_event
R_POS_1055,25932,Nagaland,Tseminyu,25.881650924682617,94.1902313232422,2025-01-19,0.0,0.0,0.1799999959766864,0.6649999879300594,1,landslide_event
R_POS_1056,24968,Nagaland,Tuensang,25.899999618530273,94.78916931152344,2009-06-21,39.39999910071492,70.0299985036254,71.06499846559018,87.99499806575477,1,landslide_event
R_POS_1057,24950,Nagaland,Tuensang,25.886669158935547,94.78639221191406,2009-06-21,39.39999910071492,70.0299985036254,71.06499846559018,87.99499806575477,1,landslide_event
R_POS_1058,25487,Nagaland,Tuensang,26.34416961669922,94.83332824707033,2009-06-20,71.05999868363142,106.2249975092709,111.36999735143036,216.07499474752697,1,landslide_event
R_POS_1059,25971,Nagaland,Tuensang,26.22480556,94.81236111,2012-07-03,24.074999265372753,42.68299875408411,79.27799779735506,265.64299368020147,1,landslide_event
R_POS_1060,25972,Nagaland,Tuensang,26.26336111,94.81563889,2012-06-30,30.20999913662672,31.81999909691513,78.87499791756272,253.67999413143843,1,landslide_event
R_POS_1061,25973,Nagaland,Tuensang,26.18302778,94.81619444,2012-05-25,0.6899999715387821,0.7499999701976776,4.474999938160181,11.169999714009464,1,landslide_event
R_POS_1062,25506,Nagaland,Tuensang,26.387779235839844,94.8258285522461,2009-08-20,40.11499906517565,52.20999878644943,112.69499712996183,291.17499405611306,1,landslide_event
R_POS_1063,25499,Nagaland,Tuensang,26.37639045715332,94.84056091308594,2009-06-20,71.05999868363142,106.2249975092709,111.36999735143036,216.07499474752697,1,landslide_event
R_POS_1064,25505,Nagaland,Tuensang,26.387779235839844,94.8258285522461,2009-07-27,21.294999685138464,41.824999157339334,71.7249984042719,172.83999600540847,1,landslide_event
R_POS_1065,25490,Nagaland,Tuensang,26.360830307006836,94.83999633789062,2009-06-04,13.369999777525663,15.251499760895967,38.111499248072505,91.19649797398596,1,landslide_event
R_POS_1066,24146,Nagaland,Tuensang,23.725778,91.645694,2018-05-11,27.939999468624592,93.28999859746546,178.84999634698033,265.7659951103851,1,landslide_event
R_POS_1067,25796,Nagaland,Wokha,26.111335,94.257114,2024-07-15,40.83999941404909,51.67499905731529,57.64499884750694,212.1249952716753,1,landslide_event
R_POS_1068,25797,Nagaland,Wokha,26.08945083618164,94.264217,2024-07-23,9.594999682158232,44.589998812414706,66.1499983035028,119.08999700378628,1,landslide_event
R_POS_1069,25211,Nagaland,Wokha,26.10694722,94.25328889,2021-09-18,12.954999774694445,38.00499941408634,48.894999250769615,93.43999804742634,1,landslide_event
R_POS_1070,25963,Nagaland,Wokha,26.10694722,94.25328889,2021-09-18,12.954999774694445,38.00499941408634,48.894999250769615,93.43999804742634,1,landslide_event
R_POS_1071,25970,Nagaland,Tuensang,26.22633333,94.81302778,2012-06-22,97.0099975662306,124.53499722015113,174.8049962138757,207.94999535009265,1,landslide_event
R_POS_1072,25911,Nagaland,Kohima,25.520360946655273,94.1311201,2024-06-01,16.084999538958073,43.49499898124486,193.194996654056,258.2399947922677,1,landslide_event
R_POS_1073,25912,Nagaland,Kohima,25.52164077758789,94.13426208496094,2024-06-01,16.084999538958073,43.49499898124486,193.194996654056,258.2399947922677,1,landslide_event
R_POS_1074,25914,Nagaland,Kohima,25.525094,94.135798,2024-06-01,16.084999538958073,43.49499898124486,193.194996654056,258.2399947922677,1,landslide_event
R_POS_1075,25915,Nagaland,Kohima,25.538421630859375,94.136039,2024-06-01,16.084999538958073,43.49499898124486,193.194996654056,258.2399947922677,1,landslide_event
R_POS_1076,25916,Nagaland,Kohima,25.565099716186523,94.1390034,2024-06-01,16.084999538958073,43.49499898124486,193.194996654056,258.2399947922677,1,landslide_event
R_POS_1077,25918,Nagaland,Kohima,25.62154006958008,94.11219787597656,2024-06-01,11.009999986737968,42.26499927882105,201.7049956386909,252.74499451182783,1,landslide_event
R_POS_1078,25919,Nagaland,Kohima,25.6291966,94.10176849365234,2024-06-01,11.009999986737968,42.26499927882105,201.7049956386909,252.74499451182783,1,landslide_event
R_POS_1079,25920,Nagaland,Kohima,25.638700485229492,94.10978698730467,2024-06-01,11.009999986737968,42.26499927882105,201.7049956386909,252.74499451182783,1,landslide_event
R_POS_1080,25921,Nagaland,Kohima,25.648759,94.10616302490234,2024-06-01,11.009999986737968,42.26499927882105,201.7049956386909,252.74499451182783,1,landslide_event
R_POS_1081,25917,Nagaland,Kohima,25.6032619,94.1122188,2024-06-01,11.009999986737968,42.26499927882105,201.7049956386909,252.74499451182783,1,landslide_event
R_POS_1082,25931,Nagaland,Kohima,25.620830535888672,94.11572265625,2025-05-31,78.2099987315014,166.3599965767935,214.75499526876956,279.7999937534332,1,landslide_event
R_POS_1083,25786,Nagaland,Kohima,25.623067,94.114196,2025-07-07,35.96999940555543,110.3099977336824,176.3549964921549,288.60999412462115,1,landslide_event
R_POS_1084,25924,Nagaland,Mokokchung,26.423137,94.382261,2025-07-07,27.339999575167894,48.36999907530844,203.41999598406255,280.81999458838254,1,landslide_event
R_POS_1085,25788,Nagaland,Mokokchung,26.4219453,94.3854377,2025-07-07,27.339999575167894,48.36999907530844,203.41999598406255,280.81999458838254,1,landslide_event
R_POS_1086,25790,Nagaland,Mokokchung,26.42608070373535,94.398916,2025-07-07,27.339999575167894,48.36999907530844,203.41999598406255,280.81999458838254,1,landslide_event
R_POS_1087,25925,Nagaland,Mokokchung,26.421859741210938,94.38520050048828,2025-07-07,27.339999575167894,48.36999907530844,203.41999598406255,280.81999458838254,1,landslide_event
R_POS_1088,25926,Nagaland,Mokokchung,26.42534637451172,94.387013,2025-07-07,27.339999575167894,48.36999907530844,203.41999598406255,280.81999458838254,1,landslide_event
R_POS_1089,25785,Nagaland,Mokokchung,26.4231373,94.3822611,2025-07-07,27.339999575167894,48.36999907530844,203.41999598406255,280.81999458838254,1,landslide_event
R_POS_1090,26745,Sikkim,East Sikkim,27.2533846,88.5489504,2021-08-22,32.50499929301441,59.27999900840223,171.50499707832932,290.6099936775863,1,landslide_event
