system:index,District,Latitude,Longitude,SlNo,State,event_date,rainfall_15d_mm,rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,.geo
00000000000000000057,West Khasi Hills,25.62269444,91.16914444,20630,Meghalaya,2024-07-02,723.3399829845876,125.80499770492315,294.80499366112053,353.3349922588095,"{""type"":""Point"",""coordinates"":[91.16914444,25.622694439999997]}"
00000000000000000058,West Khasi Hills,25.66156667,91.13485278,20632,Meghalaya,2024-07-02,723.3399829845876,125.80499770492315,294.80499366112053,353.3349922588095,"{""type"":""Point"",""coordinates"":[91.13485278,25.661566670000003]}"
000000000000000000be,West Khasi Hills,25.540056228637695,91.314142,20598,Meghalaya,2024-07-02,863.6199805866927,153.7499970793724,430.16499000787735,480.40498883090913,"{""type"":""Point"",""coordinates"":[91.31414200000002,25.540056228637695]}"
000000000000000000c0,West Khasi Hills,25.61276111,91.17375278,20631,Meghalaya,2024-07-02,723.3399829845876,125.80499770492315,294.80499366112053,353.3349922588095,"{""type"":""Point"",""coordinates"":[91.17375278,25.612761110000005]}"
00000000000000000059,Eastern-West Khasi Hill,25.69150833,91.64160833,20633,Meghalaya,2025-05-29,440.17999124806374,103.48999813944101,131.534997491166,188.15999635402113,"{""type"":""Point"",""coordinates"":[91.64160833,25.69150833]}"
00000000000000000046,East Khasi Hills,25.30127778,91.92198889,20618,Meghalaya,2025-05-30,499.1849874416366,133.10499631799757,173.66499548591673,247.00999355968088,"{""type"":""Point"",""coordinates"":[91.92198889,25.30127778]}"
000000000000000000a0,East Khasi Hills,25.465167,91.824944,20499,Meghalaya,2025-05-30,575.0599866397679,182.2049960643053,222.77499493211508,276.31499346066266,"{""type"":""Point"",""coordinates"":[91.824944,25.465167000000005]}"
000000000000000000a1,East Khasi Hills,25.43480556,91.85952778,20501,Meghalaya,2025-05-30,575.0599866397679,182.2049960643053,222.77499493211508,276.31499346066266,"{""type"":""Point"",""coordinates"":[91.85952778,25.43480556]}"
000000000000000000a2,East Khasi Hills,25.48716667,91.81936111,20502,Meghalaya,2025-05-30,575.0599866397679,182.2049960643053,222.77499493211508,276.31499346066266,"{""type"":""Point"",""coordinates"":[91.81936111,25.48716667]}"
000000000000000000a3,East Khasi Hills,25.45689582824707,91.826145,20503,Meghalaya,2025-05-30,575.0599866397679,182.2049960643053,222.77499493211508,276.31499346066266,"{""type"":""Point"",""coordinates"":[91.826145,25.456895828247074]}"
00000000000000000252,East Khasi Hills,25.422278,91.867694,20500,Meghalaya,2025-05-30,575.0599866397679,182.2049960643053,222.77499493211508,276.31499346066266,"{""type"":""Point"",""coordinates"":[91.867694,25.422278000000002]}"
00000000000000000041,Eastern-West Khasi Hill,25.65443889,91.62390833,20609,Meghalaya,2025-05-30,497.49999037291855,169.3449965044856,212.02999567985535,274.72499442938715,"{""type"":""Point"",""coordinates"":[91.62390833,25.654438889999998]}"
00000000000000000042,Eastern-West Khasi Hill,25.65443889,91.63345833,20610,Meghalaya,2025-05-30,497.49999037291855,169.3449965044856,212.02999567985535,274.72499442938715,"{""type"":""Point"",""coordinates"":[91.63345833,25.654438889999998]}"
00000000000000000043,Eastern-West Khasi Hill,25.65977222,91.63440556,20611,Meghalaya,2025-05-30,497.49999037291855,169.3449965044856,212.02999567985535,274.72499442938715,"{""type"":""Point"",""coordinates"":[91.63440556,25.659772219999997]}"
000000000000000000a8,Eastern-West Khasi Hill,25.69517778,91.64123611,20634,Meghalaya,2025-05-30,497.49999037291855,169.3449965044856,212.02999567985535,274.72499442938715,"{""type"":""Point"",""coordinates"":[91.64123611,25.69517778]}"
000000000000000000ac,Eastern-West Khasi Hill,25.69523333,91.64426944,20639,Meghalaya,2025-05-30,497.49999037291855,169.3449965044856,212.02999567985535,274.72499442938715,"{""type"":""Point"",""coordinates"":[91.64426944,25.69523333]}"
000000000000000000ad,Eastern-West Khasi Hill,25.69463611,91.64577778,20640,Meghalaya,2025-05-30,497.49999037291855,169.3449965044856,212.02999567985535,274.72499442938715,"{""type"":""Point"",""coordinates"":[91.64577778,25.694636109999998]}"
00000000000000000045,Ri-Bhoi,25.67032222,91.90487222,20615,Meghalaya,2025-05-30,485.12498849630356,190.85999500844628,216.9099945994094,275.5049934750423,"{""type"":""Point"",""coordinates"":[91.90487222000002,25.67032222]}"
00000000000000000054,Ri-Bhoi,25.71165556,91.89512778,20626,Meghalaya,2025-05-30,500.47999015264213,170.38499701861292,199.05999645404518,262.9149948293343,"{""type"":""Point"",""coordinates"":[91.89512778,25.71165556]}"
00000000000000000055,Ri-Bhoi,25.75297778,91.88535278,20627,Meghalaya,2025-05-30,500.47999015264213,170.38499701861292,199.05999645404518,262.9149948293343,"{""type"":""Point"",""coordinates"":[91.88535278,25.75297778]}"
000000000000000000b2,Ri-Bhoi,25.663150787353516,91.90180278,20614,Meghalaya,2025-05-30,485.12498849630356,190.85999500844628,216.9099945994094,275.5049934750423,"{""type"":""Point"",""coordinates"":[91.90180278,25.663150787353516]}"
000000000000000000b4,Ri-Bhoi,25.67761389,91.89865833,20620,Meghalaya,2025-05-30,530.1299858922139,201.22999499272555,232.6049942644313,299.01999240461737,"{""type"":""Point"",""coordinates"":[91.89865833000002,25.677613890000007]}"
000000000000000000a7,South West Khasi Hills,25.28247222,91.36413333,20622,Meghalaya,2025-05-30,556.8749861046672,159.5849963054061,182.63999578356743,250.80999412760139,"{""type"":""Point"",""coordinates"":[91.36413333,25.28247222]}"
000000000000000000b7,South West Khasi Hills,25.619397,91.6170425415039,20608,Meghalaya,2025-05-30,497.49999037291855,169.3449965044856,212.02999567985535,274.72499442938715,"{""type"":""Point"",""coordinates"":[91.6170425415039,25.619397]}"
000000000000000000b8,South West Khasi Hills,25.28090556,91.36584722,20623,Meghalaya,2025-05-30,556.8749861046672,159.5849963054061,182.63999578356743,250.80999412760139,"{""type"":""Point"",""coordinates"":[91.36584722,25.280905559999997]}"
00000000000000000410,East Khasi Hills,25.42315556,91.86329167,20617,Meghalaya,2025-05-31,629.3899861387908,155.5299974307418,297.32999350875616,349.2699920712039,"{""type"":""Point"",""coordinates"":[91.86329167,25.423155560000005]}"
0000000000000000040e,Eastern-West Khasi Hill,25.700668334960938,91.596815,20653,Meghalaya,2025-05-31,577.11498847045,120.30499711167067,234.04499491583556,315.97499329131097,"{""type"":""Point"",""coordinates"":[91.596815,25.700668334960938]}"
00000000000000000411,Eastern-West Khasi Hill,25.73945426940918,91.572107,20654,Meghalaya,2025-05-31,577.11498847045,120.30499711167067,234.04499491583556,315.97499329131097,"{""type"":""Point"",""coordinates"":[91.572107,25.739454269409176]}"
0000000000000000002a,Aizawl,23.70213889,92.71822222,23976,Mizoram,2011-05-22,155.0249967239797,40.144999565556645,48.37999939639121,128.87499748170376,"{""type"":""Point"",""coordinates"":[92.71822222,23.702138890000004]}"
00000000000000000039,Aizawl,23.73053889,92.716019,22921,Mizoram,2018-06-22,385.52998922765255,4.339999921619892,4.339999921619892,27.654999002814293,"{""type"":""Point"",""coordinates"":[92.716019,23.73053889]}"
000000000000000000eb,Aizawl,23.700835,92.877449,23950,Mizoram,2025-06-15,399.38998959120363,104.44999655522406,115.60999614186585,168.50499433279037,"{""type"":""Point"",""coordinates"":[92.877449,23.700835]}"
000000000000000000ec,Aizawl,23.74751853942871,92.853155,23957,Mizoram,2025-06-15,399.38998959120363,104.44999655522406,115.60999614186585,168.50499433279037,"{""type"":""Point"",""coordinates"":[92.853155,23.747518539428714]}"
000000000000000000ed,Aizawl,24.18561111,92.94536111,22970,Mizoram,2013-08-15,235.70099388062954,65.34499803371727,73.14499775879085,121.45999688375741,"{""type"":""Point"",""coordinates"":[92.94536111,24.18561111]}"
000000000000000000ee,Aizawl,23.86638889,92.88138889,22994,Mizoram,2022-10-02,144.88449664320797,42.73949904087931,47.879498860798776,102.74449786636978,"{""type"":""Point"",""coordinates"":[92.88138889,23.86638889]}"
000000000000000000ef,Aizawl,23.57166667,92.71083333,23010,Mizoram,2023-06-09,281.1754947435111,124.73499763663858,192.77999679092318,215.18499641679227,"{""type"":""Point"",""coordinates"":[92.71083333,23.57166667]}"
000000000000000000f0,Aizawl,23.54380556,92.70136111,23014,Mizoram,2023-08-06,327.029492828995,154.46999735478312,168.54999700002372,253.5744949588552,"{""type"":""Point"",""coordinates"":[92.70136111,23.54380556]}"
000000000000000000f1,Aizawl,23.53986111,92.70063889,23016,Mizoram,2023-08-06,327.029492828995,154.46999735478312,168.54999700002372,253.5744949588552,"{""type"":""Point"",""coordinates"":[92.70063889000001,23.539861110000004]}"
000000000000000000f2,Aizawl,23.52972222,92.69611111,23019,Mizoram,2023-08-03,252.9239931832999,44.69999902602285,78.69899807218462,101.25399746466428,"{""type"":""Point"",""coordinates"":[92.69611111,23.52972222]}"
000000000000000000f3,Aizawl,23.49991667,92.70136111,23020,Mizoram,2023-06-02,66.76949857547879,10.089499738998711,40.48949932679534,52.64449893962592,"{""type"":""Point"",""coordinates"":[92.70136111,23.49991667]}"
000000000000000000f4,Aizawl,23.5,92.70111111,23021,Mizoram,2023-08-09,338.6039935769513,41.57999899983406,194.8699962645769,266.2549946140498,"{""type"":""Point"",""coordinates"":[92.70111111,23.499999999999996]}"
000000000000000000f5,Aizawl,23.59944444,92.72019444,22948,Mizoram,2023-06-09,281.1754947435111,124.73499763663858,192.77999679092318,215.18499641679227,"{""type"":""Point"",""coordinates"":[92.72019444000001,23.599444439999992]}"
000000000000000000f6,Aizawl,23.51980556,92.70066667,22949,Mizoram,2023-08-13,363.9644926376641,2.6999999321997166,37.039999418891966,242.759995569475,"{""type"":""Point"",""coordinates"":[92.70066667,23.51980556]}"
000000000000000000f7,Aizawl,24.27138889,92.95999908447266,22953,Mizoram,2023-07-24,203.91999491024762,103.49499768484384,122.09999703615904,145.7649964131415,"{""type"":""Point"",""coordinates"":[92.95999908447266,24.271388889999997]}"
000000000000000000f8,Aizawl,23.73305556,92.75,23095,Mizoram,2024-07-22,229.17499554902315,42.45999886095524,97.59499809145927,137.4799972679466,"{""type"":""Point"",""coordinates"":[92.75,23.733055560000004]}"
000000000000000000fa,Aizawl,23.73888889,92.71472222,23109,Mizoram,2024-08-21,474.2099884999916,193.27499512769282,301.4849931234494,436.1699893977493,"{""type"":""Point"",""coordinates"":[92.71472222,23.73888889]}"
000000000000000000fb,Aizawl,23.74194444,92.71305556,23117,Mizoram,2024-08-21,474.2099884999916,193.27499512769282,301.4849931234494,436.1699893977493,"{""type"":""Point"",""coordinates"":[92.71305556,23.741944440000005]}"
000000000000000000fc,Aizawl,23.74388889,92.71222222,23118,Mizoram,2024-07-20,189.52499663829803,55.134999230504036,77.97499874047935,137.94999767374247,"{""type"":""Point"",""coordinates"":[92.71222222,23.743888890000004]}"
000000000000000000fe,Aizawl,23.69777778,92.71944444,23129,Mizoram,2024-09-20,122.33499755337834,1.1449999511241913,2.01499995123595,30.884999189525843,"{""type"":""Point"",""coordinates"":[92.71944444,23.697777780000003]}"
000000000000000000ff,Aizawl,23.69972222,92.71749877929688,23130,Mizoram,2024-06-20,160.72499620262533,7.494999854825437,53.59999909810722,86.57999818213284,"{""type"":""Point"",""coordinates"":[92.71749877929688,23.69972222]}"
00000000000000000103,Aizawl,23.58694444,92.81749725341795,23172,Mizoram,2024-08-25,514.0549879912287,16.779999669641256,80.3899979442358,333.66499163303524,"{""type"":""Point"",""coordinates"":[92.81749725341797,23.586944439999996]}"
00000000000000000104,Aizawl,23.61583333,92.79111111,23210,Mizoram,2023-09-23,270.034993362613,1.694999948143959,29.819999262690544,156.3649964230135,"{""type"":""Point"",""coordinates"":[92.79111111,23.615833329999997]}"
00000000000000000105,Aizawl,23.62361111,92.78888889,23215,Mizoram,2024-08-28,534.9049874925986,12.884999731555581,29.699999349191785,139.8749964814633,"{""type"":""Point"",""coordinates"":[92.78888889,23.62361111]}"
00000000000000000106,Aizawl,23.60111111,92.75888889,23222,Mizoram,2024-05-26,129.86999761033803,89.22999861836433,107.08499826397747,112.55499808769673,"{""type"":""Point"",""coordinates"":[92.75888889,23.601111110000005]}"
00000000000000000107,Aizawl,23.5625,92.70777778,23251,Mizoram,2024-08-25,558.1749864406884,15.429999800398946,80.10499870963395,384.1299912724644,"{""type"":""Point"",""coordinates"":[92.70777778,23.562500000000004]}"
00000000000000000108,Aizawl,23.56555556,92.7074966430664,23252,Mizoram,2024-07-19,161.07999632600695,6.189999808557332,28.83999954443425,56.64499887265265,"{""type"":""Point"",""coordinates"":[92.7074966430664,23.56555556]}"
00000000000000000109,Aizawl,23.53805556,92.71861111,23265,Mizoram,2024-05-29,352.53499229904264,67.87999826855958,278.2149936687201,330.6899928804487,"{""type"":""Point"",""coordinates"":[92.71861111000001,23.53805556]}"
0000000000000000010b,Aizawl,23.54166667,92.66472222,23334,Mizoram,2023-08-12,394.59899043571204,2.7999999364838004,39.92999955359846,281.4299932019785,"{""type"":""Point"",""coordinates"":[92.66472222,23.541666670000005]}"
0000000000000000010c,Aizawl,23.52694444,92.65444444,23348,Mizoram,2024-09-20,132.87499629799277,1.4249999793246388,3.5299999229609966,36.60499920975417,"{""type"":""Point"",""coordinates"":[92.65444444,23.526944440000005]}"
0000000000000000010d,Aizawl,23.52583333,92.63861111,23350,Mizoram,2024-06-02,383.19999174028635,2.3699999190866947,3.9099998958408833,298.32999388873577,"{""type"":""Point"",""coordinates"":[92.63861111,23.52583333]}"
0000000000000000010e,Aizawl,23.66194444,92.85416667,23430,Mizoram,2024-11-12,10.244999779388309,0.0,0.0,10.124999782070518,"{""type"":""Point"",""coordinates"":[92.85416667,23.66194444]}"
00000000000000000112,Aizawl,23.73027778,92.76861111,23472,Mizoram,2024-08-28,515.8249871907756,6.76999974809587,21.17499945126474,118.26499725412577,"{""type"":""Point"",""coordinates"":[92.76861111000001,23.730277780000005]}"
0000000000000000011b,Aizawl,23.70333333,92.87638889,23489,Mizoram,2024-07-18,157.2149971295148,11.924999937415123,62.82999935001135,117.71499799657613,"{""type"":""Point"",""coordinates"":[92.87638889,23.703333330000003]}"
0000000000000000011c,Aizawl,23.73361111,92.84833333,23494,Mizoram,2024-06-07,404.2099877987057,30.339998956769705,30.339998956769705,44.734998947009444,"{""type"":""Point"",""coordinates"":[92.84833333,23.733611109999995]}"
0000000000000000011d,Aizawl,23.73361111,92.85305556,23495,Mizoram,2024-08-28,467.6699901064858,3.0299999164417386,15.709999625571072,102.39999766927212,"{""type"":""Point"",""coordinates"":[92.85305556,23.73361111]}"
00000000000000000125,Aizawl,23.77166667,92.84805556,23509,Mizoram,2023-07-23,175.07999720424414,70.25499914586544,107.24999868497252,137.03499798011035,"{""type"":""Point"",""coordinates"":[92.84805556,23.77166667]}"
0000000000000000012c,Aizawl,24.04531667,93.49220278,23535,Mizoram,2024-10-07,143.97999722324312,10.679999809712172,12.394999761134386,50.41999927442521,"{""type"":""Point"",""coordinates"":[93.49220278,24.04531667]}"
0000000000000000012d,Aizawl,24.090024948120117,93.54191667,23536,Mizoram,2024-10-07,157.81499737128615,34.94999913871288,38.27499908953905,66.49999855831265,"{""type"":""Point"",""coordinates"":[93.54191667,24.090024948120117]}"
0000000000000000014a,Aizawl,23.25986389,93.16155278,23597,Mizoram,2024-10-28,47.21499914675951,0.0,0.5999999828636646,39.54999924544245,"{""type"":""Point"",""coordinates"":[93.16155278,23.25986389]}"
0000000000000000014b,Aizawl,23.25828611,93.15288333,23598,Mizoram,2024-11-28,0.9199999747797847,0.9199999747797847,0.9199999747797847,0.9199999747797847,"{""type"":""Point"",""coordinates"":[93.15288333,23.258286109999993]}"
0000000000000000014c,Aizawl,23.26126111,93.15070556,23599,Mizoram,2024-11-28,0.9199999747797847,0.9199999747797847,0.9199999747797847,0.9199999747797847,"{""type"":""Point"",""coordinates"":[93.15070556,23.261261110000007]}"
00000000000000000152,Aizawl,23.34297778,93.057775,23623,Mizoram,2024-09-13,116.33499706536531,12.319999728351831,41.27999910339713,65.1099984832108,"{""type"":""Point"",""coordinates"":[93.057775,23.342977779999995]}"
00000000000000000157,Aizawl,23.24454722,93.17027222,23681,Mizoram,2024-07-19,108.56999743916094,6.384999871253967,24.37999935541302,33.95499920938164,"{""type"":""Point"",""coordinates"":[93.17027222,23.244547219999998]}"
0000000000000000015b,Aizawl,23.468799591064453,92.7208023071289,23986,Mizoram,2025-01-02,6.0099998991936445,0.0,0.0,0.0,"{""type"":""Point"",""coordinates"":[92.7208023071289,23.468799591064453]}"
0000000000000000015c,Aizawl,23.494600296020508,92.70439910888672,23995,Mizoram,2024-08-25,517.0299869552255,17.659999748691916,79.45999776851386,344.49999107792974,"{""type"":""Point"",""coordinates"":[92.70439910888673,23.49460029602051]}"
000000000000000001ae,Aizawl,23.751693725585938,92.731528,22177,Mizoram,2007-09-08,533.8084882078692,267.3799939500168,326.4549928372726,394.07349119801074,"{""type"":""Point"",""coordinates"":[92.731528,23.75169372558594]}"
000000000000000001b7,Aizawl,23.64638889,92.72638889,22755,Mizoram,2023-10-02,252.3049939116463,41.799998447299004,61.58499794546515,95.9399974886328,"{""type"":""Point"",""coordinates"":[92.72638889,23.64638889]}"
00000000000000000207,Aizawl,23.58591667,92.71777778,23012,Mizoram,2023-07-25,161.72499556280673,15.384999349713326,62.289998275227845,117.01999660301954,"{""type"":""Point"",""coordinates"":[92.71777778,23.585916669999996]}"
00000000000000000208,Aizawl,23.55944444,92.70833333,23013,Mizoram,2023-07-06,188.82349546719342,116.74499715864658,150.18499625846744,152.81849623378366,"{""type"":""Point"",""coordinates"":[92.70833333,23.55944444]}"
00000000000000000209,Aizawl,23.53333333,92.69722222,23018,Mizoram,2023-08-02,248.51899316348135,41.03399922233075,86.9889978216961,105.43899730686098,"{""type"":""Point"",""coordinates"":[92.69722222,23.53333333]}"
00000000000000000211,Aizawl,23.88361111,92.85305556,23530,Mizoram,2024-08-17,239.07499414961785,77.94499833509326,118.95999754965305,127.48999727517366,"{""type"":""Point"",""coordinates"":[92.85305556,23.88361111]}"
00000000000000000214,Aizawl,24.05808333,93.49808333,23534,Mizoram,2024-10-07,143.97999722324312,10.679999809712172,12.394999761134386,50.41999927442521,"{""type"":""Point"",""coordinates"":[93.49808333,24.058083330000002]}"
00000000000000000215,Aizawl,24.12715278,93.53351389,23539,Mizoram,2024-10-07,182.21999553684145,47.39999875146896,51.16499860305339,89.14999753050506,"{""type"":""Point"",""coordinates"":[93.53351389,24.12715278]}"
0000000000000000023c,Aizawl,23.60830556,92.85058333,23979,Mizoram,2016-09-17,243.77499599847943,138.74499829579145,142.48499817959964,232.98499628994614,"{""type"":""Point"",""coordinates"":[92.85058333,23.60830556]}"
00000000000000000244,Aizawl,23.70827778,92.71711111,22919,Mizoram,2022-07-23,198.6049961457029,48.069999041967094,69.54999865870923,102.50999807100743,"{""type"":""Point"",""coordinates"":[92.71711111,23.70827778]}"
0000000000000000025f,Aizawl,23.58388889,92.71722222,23011,Mizoram,2023-08-08,348.6944922907278,68.56999838724732,223.03999574203044,275.02449464425445,"{""type"":""Point"",""coordinates"":[92.71722222,23.583888890000004]}"
00000000000000000260,Aizawl,23.54027778,92.70138889,23015,Mizoram,2023-08-06,327.029492828995,154.46999735478312,168.54999700002372,253.5744949588552,"{""type"":""Point"",""coordinates"":[92.70138889,23.540277780000004]}"
00000000000000000261,Aizawl,23.53499984741211,92.69694444,23017,Mizoram,2023-07-28,182.08499478828162,1.5399999655783176,36.534999292343855,115.09499715920538,"{""type"":""Point"",""coordinates"":[92.69694444,23.53499984741211]}"
00000000000000000262,Aizawl,23.78138889,92.67638889,23023,Mizoram,2023-10-25,75.0749982856214,36.229999270290136,68.43499860260636,68.43499860260636,"{""type"":""Point"",""coordinates"":[92.67638889,23.78138889]}"
00000000000000000263,Aizawl,23.76388889,92.73388889,23105,Mizoram,2024-09-26,137.40999654121697,62.61499869916588,81.18999809864908,110.23499690555036,"{""type"":""Point"",""coordinates"":[92.73388889,23.763888890000004]}"
00000000000000000269,Aizawl,23.755925,92.726753,23723,Mizoram,2025-05-24,68.46999833546579,16.16999949887395,27.00499934889376,55.28499889932573,"{""type"":""Point"",""coordinates"":[92.726753,23.755924999999998]}"
0000000000000000026b,Aizawl,23.7002691,92.7181685,23715,Mizoram,2025-05-13,99.54499736148864,7.379999622702599,10.08499950915575,11.924999423325062,"{""type"":""Point"",""coordinates"":[92.71816850000002,23.7002691]}"
0000000000000000027a,Aizawl,23.74416732788086,92.730472,22157,Mizoram,2007-09-08,533.8084882078692,267.3799939500168,326.4549928372726,394.07349119801074,"{""type"":""Point"",""coordinates"":[92.730472,23.74416732788086]}"
0000000000000000027f,Aizawl,23.74150833,92.70785833,23971,Mizoram,2023-06-04,118.54349783342332,0.0,17.408499672077596,83.95349836256355,"{""type"":""Point"",""coordinates"":[92.70785833,23.741508329999995]}"
000000000000000002af,Aizawl,23.65530556,92.70249938964844,22917,Mizoram,2022-04-05,33.87399913277477,0.019999999552965164,0.654999990016222,0.8089999854564667,"{""type"":""Point"",""coordinates"":[92.70249938964844,23.655305560000002]}"
000000000000000002b3,Aizawl,23.71688889,92.72083333,23970,Mizoram,2022-07-26,179.10499613080174,15.989999789744616,85.61499822326005,114.81499767396599,"{""type"":""Point"",""coordinates"":[92.72083333,23.71688889]}"
0000000000000000025e,Hnahthial,22.91452778,92.89333333,22907,Mizoram,2022-11-14,0.006000000052154064,0.0,0.0,0.0,"{""type"":""Point"",""coordinates"":[92.89333333000002,22.91452778]}"
00000000000000000163,Khawzawl,23.486306,93.220639,23944,Mizoram,2025-06-12,391.72999150212854,4.319999925792217,64.08999793231487,78.2599975541234,"{""type"":""Point"",""coordinates"":[93.220639,23.486306000000003]}"
00000000000000000164,Kolasib,23.93194444,92.65222222,23024,Mizoram,2023-09-17,201.5999956522137,24.364999424666166,56.494998283684254,164.2549966312945,"{""type"":""Point"",""coordinates"":[92.65222222,23.93194444]}"
00000000000000000165,Kolasib,23.05805556,92.67583333,23026,Mizoram,2023-08-12,441.9319890141487,17.654999762773514,35.779999420046806,341.00499042868614,"{""type"":""Point"",""coordinates"":[92.67583333,23.05805556]}"
00000000000000000166,Kolasib,23.05222222,92.67027778,23028,Mizoram,2023-09-12,227.54499475006014,41.76999916136265,49.51499895658344,99.7199980719015,"{""type"":""Point"",""coordinates"":[92.67027778,23.05222222]}"
00000000000000000167,Kolasib,23.03016667,92.67336111,23030,Mizoram,2023-09-12,227.54499475006014,41.76999916136265,49.51499895658344,99.7199980719015,"{""type"":""Point"",""coordinates"":[92.67336111,23.030166669999996]}"
00000000000000000168,Kolasib,23.02280556,92.67255556,23031,Mizoram,2023-09-17,272.3299939446151,83.87999797053635,93.10999771021307,161.2849964844063,"{""type"":""Point"",""coordinates"":[92.67255556,23.02280556]}"
0000000000000000016a,Kolasib,24.54263333,93.39741944,23566,Mizoram,2024-08-18,337.9099927395582,106.02999746054411,154.81499608419836,181.40999542735517,"{""type"":""Point"",""coordinates"":[93.39741944,24.54263333]}"
0000000000000000016d,Kolasib,24.73838889,93.30909722,23573,Mizoram,2024-08-18,334.5399923492223,120.08499784767628,152.92999684810638,191.22999561578035,"{""type"":""Point"",""coordinates"":[93.30909722,24.73838889]}"
0000000000000000016f,Kolasib,24.716224670410156,93.32551389,23575,Mizoram,2024-08-18,334.5399923492223,120.08499784767628,152.92999684810638,191.22999561578035,"{""type"":""Point"",""coordinates"":[93.32551389,24.716224670410156]}"
00000000000000000171,Kolasib,24.60853333,93.41668333,23578,Mizoram,2024-08-18,321.2999901343137,114.24999606329948,138.174995216541,167.4049945799634,"{""type"":""Point"",""coordinates"":[93.41668333,24.608533330000007]}"
00000000000000000176,Kolasib,23.535600662231445,93.10656944,23622,Mizoram,2024-09-13,141.1899956939742,18.09999941289425,73.71999725792557,78.68999720644206,"{""type"":""Point"",""coordinates"":[93.10656944,23.53560066223145]}"
00000000000000000179,Kolasib,24.599425,93.30004722,23637,Mizoram,2024-08-24,293.209993516095,26.359999335370958,37.284999321214855,191.02999559417367,"{""type"":""Point"",""coordinates"":[93.30004722000001,24.599425]}"
00000000000000000184,Kolasib,23.631219,93.118033,23657,Mizoram,2024-08-15,279.5249933898449,35.97499888762832,45.944998662918806,61.23999848309904,"{""type"":""Point"",""coordinates"":[93.11803300000001,23.631219]}"
00000000000000000185,Kolasib,23.62418333,93.14208611,23660,Mizoram,2024-08-15,279.5249933898449,35.97499888762832,45.944998662918806,61.23999848309904,"{""type"":""Point"",""coordinates"":[93.14208611,23.62418333]}"
00000000000000000194,Kolasib,24.15364444,93.02183611,23686,Mizoram,2024-06-07,294.50499161332846,24.24499903898686,27.429998922161758,32.53999875485897,"{""type"":""Point"",""coordinates"":[93.02183611000001,24.15364444]}"
0000000000000000019a,Kolasib,24.62604722,93.22583889,23702,Mizoram,2024-06-12,194.03999642375857,11.464999958872795,16.589999869465828,30.674999564886093,"{""type"":""Point"",""coordinates"":[93.22583889,24.626047220000004]}"
0000000000000000019c,Kolasib,24.57747459411621,93.19104766845705,23704,Mizoram,2024-10-22,121.02499788533896,4.474999888800085,20.239999934099615,34.65999952238053,"{""type"":""Point"",""coordinates"":[93.19104766845706,24.57747459411621]}"
0000000000000000019d,Kolasib,24.57159996032715,93.17273056,23706,Mizoram,2024-06-12,167.30999579746276,10.679999707266688,13.629999663680792,24.884999410249293,"{""type"":""Point"",""coordinates"":[93.17273056,24.57159996032715]}"
0000000000000000019f,Kolasib,24.576799392700195,93.106075,23709,Mizoram,2024-06-12,167.30999579746276,10.679999707266688,13.629999663680792,24.884999410249293,"{""type"":""Point"",""coordinates"":[93.10607500000002,24.57679939270019]}"
00000000000000000219,Kolasib,23.04750061035156,92.67166667,23027,Mizoram,2023-09-12,227.54499475006014,41.76999916136265,49.51499895658344,99.7199980719015,"{""type"":""Point"",""coordinates"":[92.67166667,23.047500610351562]}"
0000000000000000021a,Kolasib,24.450124740600582,93.35963889,23564,Mizoram,2024-08-08,357.16999242361635,36.78999896068126,123.0549967829138,186.37999561615288,"{""type"":""Point"",""coordinates"":[93.35963889,24.45012474060058]}"
0000000000000000021b,Kolasib,24.60002222,93.37166389,23567,Mizoram,2024-10-21,82.7799976374954,0.08499999716877937,29.259999122470617,31.579999048262835,"{""type"":""Point"",""coordinates"":[93.37166389,24.60002222]}"
0000000000000000021c,Kolasib,24.60067222,93.37223056,23568,Mizoram,2024-10-21,76.49999797716737,0.019999999552965164,22.62499916739762,26.139999011531472,"{""type"":""Point"",""coordinates"":[93.37223056,24.600672219999993]}"
0000000000000000021e,Kolasib,24.60719444,93.46784722,23577,Mizoram,2024-08-19,326.3649899652228,61.94499832764268,147.37499494757503,172.95999436732382,"{""type"":""Point"",""coordinates"":[93.46784722,24.60719444]}"
00000000000000000223,Kolasib,23.56332778,93.10553333,23612,Mizoram,2024-10-22,65.92999888584018,3.654999867081642,6.4399998020380735,8.089999815449119,"{""type"":""Point"",""coordinates"":[93.10553333,23.563327780000005]}"
0000000000000000026c,Kolasib,23.93027778,92.65249633789062,23025,Mizoram,2023-09-17,201.5999956522137,24.364999424666166,56.494998283684254,164.2549966312945,"{""type"":""Point"",""coordinates"":[92.65249633789062,23.93027778]}"
0000000000000000026d,Kolasib,23.00638889,92.67691667,23032,Mizoram,2023-07-23,148.8899969868362,11.264999771490693,70.37499887682498,107.10499790776521,"{""type"":""Point"",""coordinates"":[92.67691667,23.00638889]}"
0000000000000000026e,Kolasib,23.91777778,92.73805556,23037,Mizoram,2023-09-27,265.25499259866774,16.01999966800213,16.1049996688962,98.27999747544527,"{""type"":""Point"",""coordinates"":[92.73805556,23.91777778]}"
0000000000000000026f,Kolasib,23.89638889,92.73638889,23038,Mizoram,2023-09-27,247.13999478053302,16.479999616742134,16.479999616742134,60.5699985018,"{""type"":""Point"",""coordinates"":[92.73638889,23.896388890000004]}"
